Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Inside Llewyn Davis,2013,"Joel Coen, Ethan Coen","['Oscar Isaac', 'Carey Mulligan', 'Justin Timberlake', 'Ethan Phillips', 'Robin Bartlett', 'Max Casella', 'Jerry Grayson', 'Jeanine Serralles', 'Adam Driver', 'Stark Sands', 'John Goodman', 'Garrett Hedlund', 'Alex Karpovsky', 'Helen Hong', 'Bradley Mott', 'Michael Rosner', 'Bonnie Rose', ""Jack O'Connell"", 'Ricardo Cordero', 'Sylvia Kauders', 'Ian Jarvis', 'Diane Findlay', 'Ian Blackman', 'Steve Routman', 'Susan Blommaert', 'Amelia McClain', 'James Colby', 'Charlotte Booker', 'Mike Houston', 'Sam Haft', 'F. Murray Abraham', 'Jason Shelton', 'Frank Ridley', 'John Ahlin', 'Jake Ryan', 'Declan Bennett', 'Erik Hayden', 'Daniel Everidge', 'Jeff Takacs', 'Nancy Blake', 'Stephen Payne', 'Roberto Lopez', 'Benjamin Pike', 'Marcus Mumford']",4.04,nan,"['Drama', 'Music']",104,"['France', 'UK']",English,['English'],"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future.","['StudioCanal', 'Anton Capital Entertainment']",441186,130566,139348,7600,480,1439,1241,6471,8067,33843,47748,96482,51211,54170,301152,https://letterboxd.com/film/inside-llewyn-davis/,https://letterboxd.com//kurstboy/films/page/14/
Stranger by the Lake,2013,Alain Guiraudie,"['Pierre Deladonchamps', 'Christophe Paou', ""Patrick d'Assumçao"", 'Jérôme Chappatte', 'Mathieu Vervisch', 'Gilbert Traïna', 'Emmanuel Daumas', 'Sébastien Badachaoui', 'Gilles Guérin', 'François-Renaud Labarthe', 'Claude Bellelle', 'Slawomir Cieminski', 'Jean-Marie Crémier', 'Bernard Delavaux', 'Bernard German', 'Jean-Michel Giordano', 'Lucien Lerda', 'Patrick Marconi', 'Serge Morgadinho', 'Éric Piccolotto', 'Corentin Plas', 'Renaud Rifflart', 'Thomas Salles', 'Nicolas Guimbard', 'Joël Landaraud', 'Alain Guiraudie']",3.63,nan,"['Thriller', 'Drama']",100,['France'],French,['French'],"At a cruising spot near a lake, Franck falls in love with Michael, a handsome and lethally dangerous man. Even though Franck is aware of this, he chooses to follow his passion.","['Les films du Worso', 'ARTE France Cinéma', 'Films de Force Majeure', 'M141']",43849,17877,9831,227,215,384,401,1328,1824,5356,6536,9012,2842,2185,30083,https://letterboxd.com/film/stranger-by-the-lake/,https://letterboxd.com//kurstboy/films/page/14/
The Bling Ring,2013,Sofia Coppola,"['Katie Chang', 'Emma Watson', 'Taissa Farmiga', 'Claire Julien', 'Israel Broussard', 'Leslie Mann', 'Georgia Rock', 'Carlos Miranda', 'Gavin Rossdale', 'Stacy Edwards', 'G. Mac Brown', 'Marc Coppola', 'Janet Song', 'Annie Fitzgerald', 'Lorenzo Hunt', 'Timothy Starks', 'Rich Ceraulo Ko', 'Joe Nieves', 'Nelson Rockford', 'Doug DeBeech', 'Erin Daniels', 'Patricia Lentz', 'Michelle Alegria', 'Stacey Turner', 'Brian Gattas', 'Logan Miller', 'Marcia Ann Burrs', 'Michael Yo', 'Halston Sage', 'Marshall Bell', 'Brenda Koo', 'Maika Monroe', 'Isabel Lasker', 'Adea Lennox', 'Keenan Henson', 'Rachelle Carson', 'Peter Bigler', 'Chad Brannon', 'Zoë Bleu Sidel', 'Cari Champion', 'Nina Siemaszko', 'Bailey Coppola', 'Yolanda Lloyd Delgado', 'Linc Hand', 'Brett Goodkin', 'Paris Hilton', 'Kevin Spencer', 'Sean Phillips', 'Bobby Ashhurst', 'Karl Risinger', 'Dale Champion', 'Kirsten Dunst']",2.91,nan,"['Drama', 'Crime']",90,['USA'],English,['English'],"Inspired by actual events, a group of fame-obsessed teenagers use the Internet to track celebrities' whereabouts in order to rob their homes.","['American Zoetrope', 'NALA Films']",406710,63803,66694,1500,3649,9452,9086,32218,34116,65476,36975,32857,6167,13151,243147,https://letterboxd.com/film/the-bling-ring/,https://letterboxd.com//kurstboy/films/page/14/
The Great Gatsby,2013,Baz Luhrmann,"['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Elizabeth Debicki', 'Isla Fisher', 'Jason Clarke', 'Amitabh Bachchan', 'Callan McAuliffe', 'Adelaide Clemens', 'Steve Bisley', 'Richard Carter', 'Jack Thompson', 'Vince Colosimo', 'Max Cullen', 'Mal Day', 'Emily Foreman', 'Tiger Leacey Wyvill', 'Charlize Skinner', 'Brendan Maclean', 'Kate Mulvany', 'Kahlia Greksa', 'Karinna Greksa', 'Garrett William Fountain', 'David Furlong', 'Daniel Gill', 'Iota', 'Barry Otto', ""John O'Connell"", 'Ben McIvor', 'Hamish Michael', 'Brian Rooney', 'Gemma Ward', 'Goran D. Kleut', 'Denning Isles', 'Heather Mitchell', 'Nick Tate', 'Lisa Adam', 'Frank Aldridge', 'Price Johnson', 'Bill Young', 'Nicholas Simpson', 'Emmanuel Ekwensi', 'Eden Falk', 'Stephen James King', 'Kim Knuckey', 'Barrie Laws', 'Alfred Quinten', 'Mark Lemon', 'John Maumau', 'Kevin McGlothan', 'Gadir Rajab', 'Nick Meenahan', 'Kasia Stelmach', 'Olga Miller', 'Gus Murray', 'Corey Blake Owers', 'Tasman Palazzi', 'Brenton Prince', 'Bryan Probets', 'Milan Pulvermacher', 'Jake Ryan', 'John Sheerin', 'Kieran van Bunnik', 'Sylvana Vandertouw', 'Matthew Whittet', 'Felix Williamson', 'Nancy Denis', 'Natasha Marconi', 'Jaclyn Seymour', 'Briden Starr', 'Charles Bartley', 'Veronica Beattie', 'Kane Bonke', 'Kirby Burgess', 'Henry Byalikov', 'Thomas Egan', 'Danielle Evrat', 'Ryan Gonzalez', 'Michelle Hopper', 'Lyndell Harradine', 'Lara Mulcahy', 'Romina Villafranca', 'Mitchell Woodcock', 'Kaylie Yee', 'Sophie Rose Holloway', 'James May', 'Zac McAliece', 'Alex Stewart', 'Mikaela Smith', 'Tiana Canterbury', 'Morgan Choice', 'Lisa Viola', 'Eden Dessalegn', 'Elenoa Rokobaro', 'Effie Nkrumah', 'Thabang Baloyi', 'Donna Stevens', 'Lil Tulloch', 'Leah Wood', 'Kate Rutherford', 'Ryan Cooper']",3.4,1.0,"['Romance', 'Drama']",143,"['USA', 'Australia']",English,['English'],"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Bazmark', 'Red Wagon Entertainment', 'A&E Television Networks']",1639823,108477,343090,9300,5548,16357,14809,64068,69686,214835,173970,210293,51457,96676,917699,https://letterboxd.com/film/the-great-gatsby-2013/,https://letterboxd.com//kurstboy/films/page/14/
Iron Man 3,2013,Shane Black,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Guy Pearce', 'Rebecca Hall', 'Jon Favreau', 'Ben Kingsley', 'James Badge Dale', 'Stephanie Szostak', 'Paul Bettany', 'William Sadler', 'Dale Dickey', 'Ty Simpkins', 'Miguel Ferrer', 'Wang Xueqi', 'Shaun Toub', 'Matthew Sterling Nye', 'Pat Kiernan', 'Josh Elliott', 'Megan Henderson', 'Thomas Roberts', 'Bill Maher', 'Joan Rivers', 'George Kotsiopoulos', ""Bronte D'Esposito"", 'Noah Visconti', 'Ashley Hamilton', 'Brooke Jaye Taylor', 'Kim Holderness', 'Glenn Foster', 'Anthony Reynolds', 'Kendrick Cross', 'Tom Clark', 'Brian Schaeffer', 'John Eddins', 'Spencer Garrett', 'Rockey Dickey Jr.', 'Drew Michael Hershner', 'Sarah Burkhardt', 'Jan Broberg', 'Andrew Lauer', 'Nate Bynum', 'Andrew Lander', 'Tom Virtue', 'Roy McCrerey', 'Serdar Kalsin', 'Demetrois Hodges', 'Bobby Tisdale', 'Yvonne Zima', 'Stan Lee', 'Adam Pally', 'James Rackley', 'Cullen Moss', 'Jacob Dewitt', 'Rebecca Mader', 'Kevin Arnold', 'Juan C. Bofill', 'David Anthony Buglione', 'Adam Lytle', ""Paul Andrew O'Connor"", 'Phil Ortiz', 'Gwendalyn Barker', 'Steve Wilder', 'Luciana Faulhaber', 'Kary Musa', 'Mike Massa', 'Mark Kubr', 'Si-Fu Eric Oram', 'Naomi Parshin', 'Aurelia Riley', 'Johanna Yunda', 'Wesley Thompson', 'Jenna Ortega', 'T. C. Anyachonkeya', 'Chad Kurtz', 'Cal Johnson', 'Corey Hawkins', 'Linden Ashby', 'Sarah Farooqui', 'Sala Baker', 'Kial Butler', 'Nick Brandon', 'Dan Brown', 'Fernando Chien', 'Ilram Choi', 'Brycen Counts', 'Kiante Elam', 'Dane Farwell', 'Mark Fichera', 'Colin Follenweider', 'Aja Frary', 'Mark Ginther', 'Adrian Gonzalez', 'Dennis Keiffer', 'Samuel Le', 'Tara Macken', 'William Morts', 'Jade Quon', 'J. C. Robaina', 'Markos Rounthwaite', 'Philip J. Silvera', 'Brian Simpson', 'Mark Aaron Wagner', 'Chris Gethard', 'Nick W. Nicholson', 'Bridger Zadina', 'Mark Ruffalo', 'Johnny Otto', 'Toochukwu T.C. Anyachonkeya']",3.03,2.0,"['Action', 'Adventure', 'Science Fiction']",130,['USA'],English,['English'],"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",['Marvel Studios'],1925487,221165,310338,1200,10498,30465,27253,113396,115958,291857,166994,158730,27973,58862,1001986,https://letterboxd.com/film/iron-man-3/,https://letterboxd.com//kurstboy/films/page/14/
Journey to the West: Conquering the Demons,2013,Stephen Chow Sing-Chi,"['Wen Zhang', 'Shu Qi', 'Huang Bo', 'Show Lo', 'Lee Sheung-Ching', 'Chen Bingqiang', 'Cheng Si-Han', 'Xing Yu', 'Lu Zhengyu', 'Chi Ling Chiu', 'Yang Di', 'Chrissie Chau', 'Ge Xingyu', 'Steven Fung Min-Hang', 'Yang Neng', 'Zhang Chaoli', 'Tang Yixin', ""Mei'e Zhang"", 'Wang Yabin', 'Liu Zhanling', 'Yuwen Zhang']",3.44,3.0,"['Adventure', 'Action', 'Comedy', 'Fantasy']",110,"['China', 'Hong Kong']",Chinese,['Chinese'],"In a world plagued by demons who cause great human suffering, young demon hunter Tang Sanzang must fight against monstrous demons, as well as contend with a beautiful demon hunting woman on his path to enlightenment.","['China Film Group Corporation', 'Huayi Brothers Pictures', 'EDKO Film', 'Bingo Movie Development', 'Village Roadshow Pictures Asia', 'Chinavision Media Group']",14223,3802,3208,50,37,101,119,463,738,2282,2360,2116,504,659,9379,https://letterboxd.com/film/journey-to-the-west-conquering-the-demons/,https://letterboxd.com//kurstboy/films/page/14/
Stoker,2013,Park Chan-wook,"['Mia Wasikowska', 'Nicole Kidman', 'Matthew Goode', 'Dermot Mulroney', 'Jacki Weaver', 'Lucas Till', 'Alden Ehrenreich', 'Phyllis Somerville', 'Ralph Brown', 'Judith Godrèche', 'David Alford', 'Peg Allen', 'Lauren E. Roman', 'Harmony Korine', ""Dominick 'Dino' Howard"", 'Tyler von Tagen', 'Thomas A. Covert', 'Jaxon Johnson', 'Paxton Johnson']",3.59,nan,"['Drama', 'Thriller', 'Horror']",99,['USA'],English,['English'],"After India Stoker's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.","['Fox Searchlight Pictures', 'Indian Paintbrush', 'Scott Free Productions']",186696,51112,46229,1600,547,1378,1469,6100,8717,24914,28726,34295,10869,10612,127627,https://letterboxd.com/film/stoker/,https://letterboxd.com//kurstboy/films/page/14/
Before Midnight,2013,Richard Linklater,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick', 'Jennifer Prior', 'Charlotte Prior', 'Xenia Kalogeropoulou', 'Walter Lassally', 'Ariane Labed', 'Yiannis Papadopoulos', 'Athina Rachel Tsangari', 'Panos Koronis', 'Enrico Focardi', 'Manolis Goussias', 'Anouk Servera', 'Yota Argyropoulou', 'Serafeim Radis', 'John Sloss', 'Tety Kalafati']",4.06,nan,"['Drama', 'Romance']",109,"['Greece', 'USA']",English,"['English', 'Greek (modern)', 'French']","It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. They now live in Paris with twin daughters but have spent a summer in Greece at the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.","['Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth']",528557,116100,166304,1900,914,2243,1557,7684,8823,38060,49417,113411,61713,78105,361927,https://letterboxd.com/film/before-midnight/,https://letterboxd.com//kurstboy/films/page/14/
Don Jon,2013,Joseph Gordon-Levitt,"['Joseph Gordon-Levitt', 'Scarlett Johansson', 'Julianne Moore', 'Tony Danza', 'Glenne Headly', 'Brie Larson', 'Lindsey Broad', 'Rob Brown', 'Jeremy Luke', 'Paul Ben-Victor', 'Italia Ricci', 'Amanda Perez', 'Sarah Dumont', 'Sloane Avery', 'Loanne Bishop', 'Arin Babaian', 'Arielle Reitsma', 'Rizwan Manji', 'Eva Mah', 'Nina Agdal', 'Jason Burnham', 'Johnny Ferrara', 'Tiffany Pulvino', 'Olia Voronkova', 'Sonni Brown', 'Antoinette Kalaj', 'Arayna Eison', ""Becky O'Donohue"", 'Elena Kim', 'Tanya Mityushina', 'Craig Marks', 'Anne Hathaway', 'Channing Tatum', 'Meagan Good', 'Cuba Gooding Jr.', 'Alexis Texas', 'Sunny Lane', 'Devon', 'Cheyne Collins', 'Kayden Kross', 'Jenny Hendrix', 'Damien Michaels', 'Tori Black', 'Manuel Ferrara', 'Mia Malkova', 'Jynx Maze', 'Dani Daniels', 'Isis Taylor', 'Bree Olson', 'Aletta Ocean', 'Stoya', 'Mark Ashley', 'Misty Stone', 'Borislav Iliev', 'Louise Cliffe', 'Nina Varano']",2.86,nan,"['Comedy', 'Drama', 'Romance']",90,['USA'],English,['English'],"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","['Ram Bergman Productions', 'HitRecord Films', 'Voltage Pictures']",253785,20354,27616,95,2608,5875,5572,19184,21272,42117,25442,15017,2394,2538,142019,https://letterboxd.com/film/don-jon/,https://letterboxd.com//kurstboy/films/page/14/
Ernest & Celestine,2012,"Vincent Patar, Stéphane Aubier","['Anne-Marie Loop', 'Lambert Wilson', 'Pauline Brunner', 'Patrice Melennec', 'Brigitte Virtudes', 'Léonard Louf', 'Dominique Maurin', 'Féodor Atkine', 'Vincent Grass', 'Patrice Dozier', 'Jacques Ciron', 'Garance Pauwels', 'Pierre Baton', 'Ethan Louis Samuels DiSalvio', 'Spike Spencer', 'Hunter Maki', 'Maxime Bailleul', 'Kémil Belhadj', 'Yanis Belhadj', 'José António Barbosa de Oiveira', 'Swann Bey', 'Simon Brunner', 'Samuel Cahu', 'Adeline Chetail', ""Thierry d'Armor"", 'Michel Elias', 'Jennifer Fauveau', 'Ambre Foubert', 'Nathalie Homs', 'Warren Homs', 'Pascale Jacquemont', 'Gwenaelle Jegou', 'Sofiane Larcher-Guessoum', 'Emmanuel LeMire', 'Ornella Louf', 'Perrette Pradier', 'Yann Le Madic']",4.12,nan,"['Animation', 'Adventure', 'Family', 'Comedy', 'Drama']",79,"['Belgium', 'France', 'Luxembourg']",French,['French'],"Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.","['Les Armateurs', 'Maybe Movies', 'StudioCanal', 'La Parti Production', 'France 3 Cinéma', 'Melusine Productions', 'RTBF']",57473,20208,19943,475,18,44,71,343,555,3144,6255,13527,5721,7193,36871,https://letterboxd.com/film/ernest-celestine/,https://letterboxd.com//kurstboy/films/page/14/
Django Unchained,2012,Quentin Tarantino,"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington', 'Samuel L. Jackson', 'Walton Goggins', 'Dennis Christopher', 'James Remar', 'David Steen', 'Dana Gourrier', 'Nichole Galicia', 'Laura Cayouette', 'Ato Essandoh', 'Sammi Rotibi', 'Clay Donahue Fontenot', 'Escalante Lundy', 'Miriam F. Glover', 'Don Johnson', 'Franco Nero', 'James Russo', 'Tom Wopat', 'Don Stroud', 'Russ Tamblyn', 'Amber Tamblyn', 'Bruce Dern', 'M.C. Gainey', 'Cooper Huckabee', 'Doc Duhame', 'Jonah Hill', 'Lee Horsley', 'Zoë Bell', 'Michael Bowen', 'Robert Carradine', 'Jake Garber', 'Ted Neeley', 'James Parks', 'Tom Savini', 'Michael Parks', 'John Jarratt', 'Quentin Tarantino', 'Amari Cheatom', 'Keith Jefferson', 'Marcus Henderson', 'Lil Chuuch', 'Kinetic', 'Louise Stratten', 'Kim Robillard', 'Shana Stein', 'Shannon Hazlett', 'Jack Lucarelli', 'Victoria Thomas', 'Grace Collins', 'Sharon Pierre-Louis', 'Christopher Berry', 'Kim Collins', 'Dane Rhodes', 'J.D. Evermore', 'Rex Linn', 'Michael Bacall', 'Ronan Hice', 'Ned Bellamy', 'Dave Coennen', 'Danièle Watts', 'Jon Eyez', 'Omar J. Dorsey', 'Evan Parke', 'Craig Stark', 'Brian Brown', 'Ritchie Montgomery', 'Nicholas Dashnaw', 'Jarrod Bunch', 'Edrick Browne', 'Kerry Sims', 'Jamal Duff', 'Todd Allen', 'Lewis Smith', 'Keniaryn Mitchell', 'Jakel Marshall', 'Carl Singleton', 'Ashley Toman', 'John McConnell', 'Mark Amos', 'Marsha Stephanie Blake', 'Catherine Lambert', 'Deborah Ayorinde', 'Takara Clark', 'Kimberley Drummond', 'Tenaj L. Jackson', 'Carl Bailey', 'Ross P. Cook', 'Gregory Allen Gabroy', 'Seth Bailey', 'David G. Baker', 'Glen Warner', 'Kesha Bullard', 'Edward J. Clare', 'Mike DeMille', 'Gary Grubbs', 'Justin Hall', 'Kasey James', 'Cindy Mah', 'Johnny Otto', 'Belinda Owino', 'Mark Ulano', 'Misty Upham', 'Fatimah Taliah']",4.29,4.0,"['Drama', 'Western']",165,['USA'],English,"['English', 'French', 'German']","With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.","['The Weinstein Company', 'Columbia Pictures']",2913327,336423,1136189,44000,1609,4937,2854,19468,17545,130703,163297,607210,382056,615813,1945492,https://letterboxd.com/film/django-unchained/,https://letterboxd.com//kurstboy/films/page/14/
Les Misérables,2012,Tom Hooper,"['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway', 'Amanda Seyfried', 'Sacha Baron Cohen', 'Helena Bonham Carter', 'Eddie Redmayne', 'Aaron Tveit', 'Samantha Barks', 'Daniel Huttlestone', 'Fra Fee', 'Hugh Skinner', 'Alistair Brammer', 'Killian Donnelly', 'Adam Pearce', 'Ian Pirie', 'Tim Downie', 'Bertie Carvel', 'Colm Wilkinson', 'Michael Jibson', 'Isabelle Allen', 'Natalya Wallace', 'Tony Rohr', 'Richard Dixon', 'Andy Beckwith', 'Stephen Bent', 'Heather Chasen', 'Georgie Glen', 'Andrew Havill', 'Stephen Tate', 'Nicola Sloane', 'Daniel Evans', 'Adrian Scarborough', 'David Cann', 'Dick Ward', 'Keith Dunphy', 'Ashley Artus', 'Cavin Cornwall', 'Josef Altin', 'David Hawley', 'Adam Jones', 'John Barr', 'Paul Thornley', 'Paul Howell', 'Kate Fleetwood', 'Hannah Waddingham', 'Clare Foster', 'Kirsty Hoiles', 'Jenna Boyd', 'Alice Fearn', 'Alison Tennant', 'Marilyn Cutts', 'Cathy Breeze', 'John Albasiny', 'David Stoller', 'Ross McCormack', 'Jaygann Ayeh', 'Julia Worsley', 'Frances Ruffelle', 'Lynne Wilmot', 'Charlotte Spencer', 'John Surman', 'James Simmons', 'Polly Kemp', 'Julian Bleach', 'Marc Pickering', 'Phil Snowden', 'Hadrian Delacey', 'Lottie Steer', 'Sam Parks', 'Mark Donovan', 'Lewis Kirk', 'Leighton Rafferty', 'Peter Mair', 'Jack Chissick', 'Norma Atallah', 'Dianne Pilkington', 'Robyn North', 'Patrick Godfrey', 'Mark Roper', 'Paul Leonard', 'Miles Roughley', 'Cameron Strefford', 'Alfie Davis', 'Joseph West', 'Joel Phillimore', 'Jacqueline Dankworth', 'Amelia Jefford', 'Chris Barnes', 'Richard Cordery', 'Gabriel Vick', 'George Blagden', 'Stuart Neal', 'Iwan Lewis', 'Katy Secombe', 'Michael Sarne', 'John Warnaby', 'Freya Parks', 'Hadley Fraser', 'Linzi Hateley', 'Gemma Wardle', 'Gina Beck', 'Katie Hall', 'Lisa Hull', 'Andrea Deck', 'Jessica Duncan', 'Kerry Ingram', 'Richard Bremmer', 'Leslie Csuth', 'Eleanor Bruce', 'Emma Dukes', 'Stephen Matthews', 'Peter Saracen', 'Sebastian Sykes', 'Phil Zimmerman', 'Bessie Carter', 'Helen Cotterill', 'Tricia Deighton', 'Mandy Holliday', 'Charlotte Hope', 'Jackie Marks', 'Sara Pelosi', 'Mary Roscoe', 'Amelia Scaramucci', 'Caroline Sheen', 'Rachael Archer', 'Lorna Brown', 'Antonia Clarke', 'Mary Cormack', 'Sonya Cullingford', 'Holly Dale Spencer', 'Amy Griffiths', 'Fania Grigoriou', 'Amanda Henderson', 'Alexia Khadime', 'Luisa Lazzaro', ""Gemma O'Duffy"", 'Amy Ellen Richardson', 'Olivia Rose-Aaron', 'Robyn Miranda Simpson', 'Rachel Stanley', 'Nancy Sullivan', 'Rebecca Sutherland', 'Tabitha Webb', 'Gerard Bentall', 'Tony Bignell', 'Michael Cahill', 'Richard Colson', 'Kerry Ellis', 'Simon Fisher-Becker', 'Sarah Flind', 'Kelly-Anne Gower', 'James Greene', 'Nick Holder', 'Chris Howell', 'Alison Jiear', 'Terence Keely', 'Martin Marquez', 'Sally Mates', 'Jeff Nicholson', 'Adam Searles', 'Simon Shorten', 'Juliet Alderice', 'Sean Buckley', 'Valerie Cutko', 'Spike Grimsey', 'Matt Harrop', 'Georgina Jackson', 'Perry Millward', 'Phil Philmar', 'Joyce Springer', 'Julie Stark', 'Dominic Applewhite', 'Matthew Corner', 'Andy Coxon', 'Jonathan Dudley', 'Rhidian Marc', 'Chris Milford', 'Jamie Muscato', 'Joseph Peters', 'David Roberts', 'Stevee Davies', 'Jonny Purchase', 'Matt Seadon Young', 'Jos Slovick', 'Matthew Seadon-Young', 'Samuel J. Weir', 'Sophie Huchinson', 'Ella Hunt', 'Claire Machin', 'Brenda Moore', 'Mischa Purnell', 'Annette Yeo', 'Josephine Darvill-Mills', 'Jennifer Essex', 'Vicky Evans', 'Edward Lewis French', 'Nigel Garton', 'Lynn Jezzard', 'Nicholas Keegan', 'Steve Kirkham', 'Vanessa Lee Hicks', 'Ian Parsons', 'Gemma Payne', 'Clinten Pearce', 'Claire Piquemal', 'Aaron Sillis', 'Ian Waller']",3.59,2.0,"['Drama', 'History']",158,"['UK', 'USA']",English,['English'],"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France. Jean Valjean, a man imprisoned for stealing bread, must flee a relentless policeman named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.","['Universal Pictures', 'Working Title Films', 'Cameron Mackintosh Ltd.', 'Relativity Media', 'Working Title Films']",667964,77544,133441,4700,2878,7130,5765,21265,21403,63216,59793,87663,29147,51200,349460,https://letterboxd.com/film/les-miserables-2012/,https://letterboxd.com//kurstboy/films/page/14/
The Twilight Saga: Breaking Dawn – Part 2,2012,Bill Condon,"['Robert Pattinson', 'Kristen Stewart', 'Taylor Lautner', 'Peter Facinelli', 'Elizabeth Reaser', 'Ashley Greene', 'Jackson Rathbone', 'Nikki Reed', 'Kellan Lutz', 'Billy Burke', 'Dakota Fanning', 'Jamie Campbell Bower', 'Maggie Grace', 'Mackenzie Foy', 'Michael Sheen', 'Cameron Bright', 'Chaske Spencer', 'MyAnna Buring', 'Christopher Heyerdahl', 'Julia Jones', 'Booboo Stewart', 'Andrea Powell', 'Christian Camargo', 'Daniel Cudmore', 'Guri Weinberg', 'Lee Pace', 'Rami Malek', 'Casey LaBow', 'Joe Anderson', 'Angela Sarafyan', 'Valorie Curry', 'Noel Fisher', 'Tyson Houseman', 'Lateef Crowder', 'Charlie Bewley', 'Billy Wagenseller', 'Mía Maestro', 'Wendell Pierce', 'Omar Metwally', 'Andrea Gabriel', 'Judi Shekoni', 'Tracey Heggins', 'Patrick Brennan', 'Marlane Barnes', 'Toni Trucks', 'Erik Odom', 'Amadou Ly', 'Janelle Froehlich', 'Masami Kosaka', 'Alex Rice', 'Marisa Quinn', 'Bill Tangradi', 'J. D. Pardo', 'Lisa Howard', 'Xavier Samuel']",2.82,nan,"['Romance', 'Drama', 'Fantasy', 'Adventure']",115,['USA'],English,['English'],"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.","['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment', 'Lionsgate']",902328,70479,125408,1800,21113,36710,22276,57761,38637,80169,37905,57518,14184,67352,433625,https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-2/,https://letterboxd.com//kurstboy/films/page/14/
