Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Poor Things,2023,Yorgos Lanthimos,"['Emma Stone', 'Mark Ruffalo', 'Willem Dafoe', 'Ramy Youssef', 'Christopher Abbott', 'Suzy Bemba', 'Jerrod Carmichael', 'Kathryn Hunter', 'Vicki Pepperdine', 'Hanna Schygulla', 'Margaret Qualley', 'Jack Barton', 'Charlie Hiscock', 'Attila Dobai', 'Emma Hindle', 'Anders Grundberg', 'Attila Kecskeméthy', 'Jucimar Barbosa', 'Carminho', 'Angela Paula Stander', 'Gustavo Gomes', 'Kate Handford', 'Owen Good', 'Zen Joshua Poisson', 'Vivienne Soan', 'Jerskin Fendrix', 'István Göz', 'Bruna Asdorian', 'Tamás Szabó Sipos', 'Tom Stourton', 'Mascuud Dahir', 'Miles Jovian', 'Jeremy Wheeler', 'János Geréb', 'Patrick de Valette', 'Raphaël Thiéry', 'Boris Gillot', 'Dorina Kovács', 'Yorgos Stefanakos', 'Hubert Benhamdine', 'Laurent Borel', 'Gábor Patay', 'Laurent Winkler', 'Andrew Hefler', 'Damien Bonnard', 'Noah Breton', 'Donovan Fouassier', 'Wayne Brett', 'John Locke', 'Keeley Forsyth', 'David Bromley', 'Celina Schleicher', 'Roderick Hill']",4.01,nan,"['Romance', 'Science Fiction', 'Comedy']",142,"['Ireland', 'UK', 'USA']",English,"['English', 'French', 'Portuguese']","Brought back to life by an unorthodox scientist, a young woman runs off with a lawyer on a whirlwind adventure across the continents. Free from the prejudices of her times, she grows steadfast in her purpose to stand for equality and liberation.","['Searchlight Pictures', 'Film4 Productions', 'TSG Entertainment', 'Element Pictures', 'Limp', 'Fruit Tree']",2097082,375380,797961,24000,14417,22272,13379,49600,47115,149049,187639,495106,346403,456533,1781513,https://letterboxd.com/film/poor-things-2023/,https://letterboxd.com/fumilayo/films/
The Wonderful Story of Henry Sugar,2023,Wes Anderson,"['Ralph Fiennes', 'Benedict Cumberbatch', 'Dev Patel', 'Ben Kingsley', 'Richard Ayoade', 'Jarvis Cocker', 'Rebecca Cornford', 'David Gant', 'Martin Foreman', 'Agatino Trimarchi', 'Christopher J. Long', 'Richard Sisson', 'Josephine Bygrave', 'Linda Catt', 'Robin Catt', 'Bob Elam', 'Robert Boyd-Howell', 'Linda Telfer', 'Aimee Gibson', 'Jean Everest', 'Clare Wignall', 'Cynthia Almrott', 'Bahzad Zad', 'Bipula Parker', 'Rupinder Kaur', 'Hunain Abbas', 'Fathimah Quraishe', 'Swastee Kejiou', 'Sirjit Singh Marway', 'Hardip Singh', 'Amma Paru Bhagwandeen', 'Sudha Sama', 'Ravinder Patwal', 'Dheleel George Managlan', 'Kiranjit Kaur', 'Jaspreet Rehal', 'Prabhnoor Kaur', 'Ayush Britto', 'Harjun Bassi', 'Harley Sisan', 'Uday Nind', 'Frances Harmon', 'Mita Chowdhury', 'Sambathkumar Anbalagan', 'Chandresh Gohil']",3.84,nan,"['Fantasy', 'Comedy', 'Adventure']",39,['USA'],English,['English'],A rich man learns about a guru who can see without using his eyes. He sets out to master the skill in order to cheat at gambling.,"['American Empirical Pictures', 'Indian Paintbrush']",504929,74003,150553,416,587,1733,1436,7010,10742,48435,80338,152950,46699,38591,388521,https://letterboxd.com/film/the-wonderful-story-of-henry-sugar/,https://letterboxd.com/fumilayo/films/
Rustin,2023,George C. Wolfe,"['Colman Domingo', 'Aml Ameen', 'Glynn Turman', 'Chris Rock', 'Gus Halper', 'Johnny Ramey', 'CCH Pounder', 'Michael Potts', 'Audra McDonald', 'Jeffrey Wright', 'Lilli Kay', 'Jordan-Amanda Hall', 'Jakeem Dante Powell', 'Ayana Workman', 'Grantham Coleman', 'Jamilah Rosemond', 'Jules Latimer', 'Maxwell Whittington-Cooper', 'Frank Harts', 'Kevin Mambo', 'Carra Patterson', ""Da'Vine Joy Randolph"", 'Adrienne Warren', 'Bill Irwin', 'Jamar Williams', 'Hope Clarke', 'Zuri Starks', 'Delmiko Blair', 'Rashad Edwards', 'Gab Cody', 'Dan Sauer', 'Johanna McGinley', 'Jeff Hochendoner', 'Phoenix Southwood', 'Isabela Spurlock', 'Amir Carr', 'Jeffrey Jordan', 'Melissa Rakiro', 'Cotter Smith', 'Ivan Moore', 'Jimmy Bopp', 'Michael Alban', 'Dan De Luca', 'John Judy', 'Robert S. Gregory', 'Scott Deal', 'Drayton Walker', 'Chris Blount', 'Ashton Rogers', 'George Kelly', 'Rob Pfleghardt', 'Christopher Anglim', 'Devin Doolan', 'Marlon Bradley Ray', 'Gemma Davimes', 'Alexis Evangelista', 'Alexis Hester', 'Mario Latronica-Gerlach', 'Marissa Lily', 'Mia Sterbini', 'Valena Zitello', 'Chelsie Grant', 'Janet K. Lawrence', 'Corvynne Mikell', 'Jana Glover', 'Alexis Holt', 'Emily H. Gilson', 'Jackie Diehl', 'Kyra Radomsky', 'Cadence Reese', 'Chanel Minnifield', 'Zoë Bowen Smith', 'Hunter Ringsmith', 'Alexander Ramirez', 'Declan Thomas Desmond', 'Taylor Isaac Gray', 'Collin Antrim Miller', 'Jordan Aaron Hall', 'Cal Mitchell', 'Kedrick Faulk', 'Kobe Brown', 'Eli Derby', 'Jordan McNeal', 'Deryck Tynes', 'Sam McCrea', 'Wain Jenkins', 'Ivy Lightsey']",3.09,nan,"['History', 'Drama']",108,['USA'],English,['English'],Activist Bayard Rustin faces racism and homophobia as he helps change the course of Civil Rights history by orchestrating the 1963 March on Washington.,['Higher Ground'],57646,25391,9688,6,98,380,743,4064,8316,16554,10146,6137,1053,1582,49073,https://letterboxd.com/film/rustin-2023/,https://letterboxd.com/fumilayo/films/
Saltburn,2023,Emerald Fennell,"['Barry Keoghan', 'Jacob Elordi', 'Rosamund Pike', 'Richard E. Grant', 'Alison Oliver', 'Archie Madekwe', 'Carey Mulligan', 'Paul Rhys', 'Ewan Mitchell', 'Sadie Soverall', 'Richard Cotterell', 'Millie Kent', 'Will Gibson', 'Tasha Lim', 'Aleah Aberdeen', 'Matthew Carver', 'Reece Shearsmith', 'Gabriel Bisset-Smith', 'Saga Spjuth-Säll', 'Glyn Grimstead', 'Joshua Samuels', 'Julian Lloyd Patten', 'Olivia Hanrahan-Barnes', 'Lolly Adefope', 'Joshua McGuire', 'Dorothy Atkinson', 'Shaun Dooley', 'Tomás Barry', 'Andy Brady', 'Pierre Bergman', 'Matt Carver']",3.41,nan,"['Comedy', 'Drama', 'Thriller']",131,"['UK', 'USA']",English,['English'],"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten.","['LuckyChap Entertainment', 'MRC', 'Lie Still']",2465992,243008,709669,12000,17228,39004,31427,127713,135562,400596,363472,538849,161594,240776,2056221,https://letterboxd.com/film/saltburn/,https://letterboxd.com/fumilayo/films/
The Holdovers,2023,Alexander Payne,"['Paul Giamatti', 'Dominic Sessa', ""Da'Vine Joy Randolph"", 'Carrie Preston', 'Brady Hepner', 'Ian Dolley', 'Jim Kaplan', 'Michael Provost', 'Andrew Garman', 'Naheem Garcia', 'Stephen Thorne', 'Gillian Vigman', 'Tate Donovan', 'Darby Lee-Stack', 'Bill Mootos', 'Dustin Tucker', 'Juanita Pearl', 'Alexander Cook', 'Liz Bishop', 'Cole Tristan Murphy', 'Will Sussbauer', 'Carter Shimp', 'Michael Malvesti', 'Dakota Lustick', 'Melissa McMeekin', 'Jonathan von Mering', 'Rena Maliszewski', 'Osmani Rodriguez', 'Oscar Wahlberg', 'Dan Aid', 'Mike Kaz', 'Kelly AuCoin', 'Colleen Clinton', 'Fred Robbins', 'David J. Curtis', 'Pamela Jayne Morgan', 'Davis Robinson', 'Joe Howell', 'Peter Krasinski', 'Greg Chopoorian', 'Ian Lyons', 'Kevin Fennessy', 'Kevin Daigneault', 'Bhanu Gopal']",4.22,nan,"['Comedy', 'Drama']",133,['USA'],English,['English'],"A curmudgeonly instructor at a New England prep school is forced to remain on campus during Christmas break to babysit the handful of students with nowhere to go. Eventually, he forms an unlikely bond with one of them — a damaged, brainy troublemaker — and with the school’s head cook, who has just lost a son in Vietnam.","['Miramax', 'Gran Via Productions']",1039871,290637,449088,18000,478,1273,1067,5901,9435,49086,96440,298356,216245,218869,897150,https://letterboxd.com/film/the-holdovers/,https://letterboxd.com/fumilayo/films/
Oppenheimer,2023,Christopher Nolan,"['Cillian Murphy', 'Emily Blunt', 'Matt Damon', 'Robert Downey Jr.', 'Florence Pugh', 'Josh Hartnett', 'Casey Affleck', 'Rami Malek', 'Kenneth Branagh', 'Benny Safdie', 'Jason Clarke', 'Dylan Arnold', 'Tom Conti', ""James D'Arcy"", 'David Dastmalchian', 'Dane DeHaan', 'Alden Ehrenreich', 'Tony Goldwyn', 'Jefferson Hall', 'David Krumholtz', 'Matthew Modine', 'Scott Grimes', 'Kurt Koehler', 'John Gowans', 'Macon Blair', 'Harry Groener', 'Gregory Jbara', 'Ted King', 'Tim DeKay', 'Steven Houska', 'Petrie Willink', 'Matthias Schweighöfer', 'Alex Wolff', 'Josh Zuckerman', 'Rory Keane', 'Michael Angarano', 'Emma Dumont', 'Sadie Stratton', 'Britt Kyle', 'Guy Burnet', 'Tom Jenkins', 'Louise Lombard', 'Michael Andrew Baker', 'Jeff Hephner', 'Olli Haaskivi', 'David Rysdahl', 'Josh Peck', 'Jack Quaid', 'Brett DelBuono', 'Gustaf Skarsgård', 'James Urbaniak', 'Trond Fausa Aurvåg', 'Devon Bostick', 'Danny Deferrari', 'Christopher Denham', 'Jessica Erin Martin', 'Ronald Auguste', 'Máté Haumann', 'Olivia Thirlby', 'Jack Cutmore-Scott', 'Harrison Gilbertson', 'James Remar', 'Will Roberts', 'Pat Skipper', 'Steve Coulter', 'Jeremy John Wells', 'Sean Avery', 'Adam Kroeger', 'Drew Kenney', 'Bryce Johnson', 'Flora Nolan', 'Kerry Westcott', 'Christina Hogue', 'Clay Bunker', 'Tyler Beardsley', 'Maria Teresa Zuppetta', 'Kate French', 'Gary Oldman', 'Hap Lawrence', 'Meg Schimelpfenig']",4.21,nan,"['History', 'Drama']",181,"['UK', 'USA']",English,"['English', 'Dutch']",The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,"['Syncopy', 'Universal Pictures', 'Atlas Entertainment', 'Breakheart Films', 'Peters Creek Entertainment']",3131240,519668,1231559,34000,5703,13194,7348,44848,42439,200686,228804,684170,516078,806350,2549620,https://letterboxd.com/film/oppenheimer-2023/,https://letterboxd.com/fumilayo/films/
Barbie,2023,Greta Gerwig,"['Margot Robbie', 'Ryan Gosling', 'America Ferrera', 'Ariana Greenblatt', 'Issa Rae', 'Kate McKinnon', 'Alexandra Shipp', 'Emma Mackey', 'Hari Nef', 'Sharon Rooney', 'Ana Cruz Kayne', 'Ritu Arya', 'Dua Lipa', 'Nicola Coughlan', 'Emerald Fennell', 'Simu Liu', 'Kingsley Ben-Adir', 'Ncuti Gatwa', 'Scott Evans', 'John Cena', 'Michael Cera', 'Rhea Perlman', 'Helen Mirren', 'Will Ferrell', 'Connor Swindells', 'Jamie Demetriou', 'Andrew Leung', 'Will Merrick', 'Zheng Xi Yong', 'Asim Chaudhry', 'Ray Fearon', 'Erica Ford', 'Hannah Khalique-Brown', 'Mette', 'Marisa Abela', 'Lucy Boynton', 'Rob Brydon', 'Tom Stourton', 'Chris Taylor', 'David Mumeni', 'Olivia Brody', 'Isla Ashworth', 'Eire Farrell', 'Daisy Duczmal', 'Genvieve Toussaint', 'Isabella Nightingale-Mercado', 'Millie-Rose Crossley', 'Anvita Nehru', 'Kayla-Mai Alvares', 'Luke Mullen', 'Patrick Luwis', 'Mac Brandt', 'Paul Jurewicz', 'Oraldo Austin', 'Benjamin Arthur', 'Carlos Jacott', 'Adam Ray', 'George Basil', 'Ptolemy Slocum', 'Deb Hiett', 'James Leon', 'Oliver Vaquer', 'Tony Noto', 'Christopher T. Wood', 'Ann Roth', 'Annie Mumolo', 'Elise Gallup', 'McKenna Roberts', 'Brylee Hsu', 'Sasha Milstein', 'Lauren Holt', 'Sterling Jones', 'Ryan Piers Williams', 'Jamaal Lewis', 'Kathryn Akin', 'Grace Jabbari', 'Ira Mandela Siobhan', 'Lisa Spencer', 'Naomi Weijand', 'Tom Clark', 'Ireanne Abenoja', 'Davide Albonetti', 'Charlotte Anderson', 'Michael Anderson', 'Rico Bakker', 'James Bamford', 'William John Banks', 'Callum Bell', 'Adam Blaug', 'Mason Boyce', 'Taylor Bradshaw', 'Alex Brown', 'Miekaile Browne', 'Lewis Calcutt', 'Nikkita Chadha', 'Oliver Chapman', 'Megan Charles', 'Callum Clack', 'Danny Coburn', 'Kat Collings', 'Adam Crossley', 'Sia Dauda', 'Gustave Die', 'Grace Durkin', 'Joelle Dyson', 'Lewis Easter', 'Onyemachi Ejimofor', 'Cameron Everitt', 'Luke Field-Wright', 'Sasha Flesch', 'Adam Fogarty', 'Michael John French', 'Anna-Kay Gayle', 'Charlie Goddard', 'Marlie Goddard', 'Ellis Harman', 'Yasmin Harrison', 'Josh Hawkins', 'James Healy', 'Tim Hodges', 'Mira Jebari', 'Beccy Jones', 'Thomas Kalek', 'Lily Laight', 'Maiya Leeke', 'Cristian Liberti', 'Prodromos Marneros', 'Nahum McLean', 'Jordan Melchor', 'Ramzan Miah', 'Andy Monaghan', 'Florivaldo Mossi', 'Hannah Nazareth', 'Grant Neal', 'Freja Nicole', 'Shaun Niles', 'Ella Nonini', 'Jack William Parry', 'Josie Pocock', 'Barnaby Quarendon', 'Redmand Rance', 'Zara Richards', 'Liam Riddick', 'Alana Rixon', 'Adam Paul Robertson', 'Kingdom Sibanda', 'Sebastian Skov', 'Aaron J. Smith', 'Joshua Smith', 'Lucia-Rose Sokolowski', 'Janine Somcio', 'Alex Sturman', 'Callum Sterling', 'Todd Talbot', 'Charles Tatman', 'Grant Thresh', 'Connor Tidman', 'Wahchi Vong', 'Jerry Wan', 'Sasha Wareham', 'Stan West', 'Oliver Wheeler', 'Josh Wild', 'Joe Wolstenholme', 'Richard Womersley', 'Ashley Young']",3.82,nan,"['Comedy', 'Adventure']",114,"['UK', 'USA']",English,['English'],"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.","['LuckyChap Entertainment', 'Heyday Films', 'NB/GG Pictures', 'Mattel', 'Warner Bros. Pictures']",4385324,487887,1852269,25000,16106,36184,23491,121351,120987,498768,470532,977431,375141,858679,3498670,https://letterboxd.com/film/barbie/,https://letterboxd.com/fumilayo/films/
WHAM!,2023,Chris Smith,"['George Michael', 'Andrew Ridgeley', 'Elton John', 'David Bowie', 'Mick Jagger', 'Sting', 'Freddie Mercury', 'Paul McCartney', 'Shirlie Kemp', 'Pepsi DeMacque', 'Jerry Wexler', 'Aretha Franklin', 'Tony Hadley', 'Bono', 'Boy George', 'Terry Wogan', 'Simon Napier-Bell']",3.73,nan,"['Music', 'Documentary']",92,"['UK', 'USA']",English,['English'],"Through archival interviews and footage, George Michael and Andrew Ridgeley relive the arc of their Wham! career, from 70s best buds to 80s pop icons.","['Ventureland', 'Passion Pictures', 'Library Films', 'NEMPEROR']",32912,5773,10044,46,14,36,44,351,694,4300,5599,8404,1614,3214,24270,https://letterboxd.com/film/wham-2023/,https://letterboxd.com/fumilayo/films/
Mission: Impossible – Dead Reckoning,2023,Christopher McQuarrie,"['Tom Cruise', 'Hayley Atwell', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson', 'Vanessa Kirby', 'Esai Morales', 'Pom Klementieff', 'Henry Czerny', 'Shea Whigham', 'Greg Tarzan Davis', 'Frederick Schmidt', 'Mariela Garriga', 'Cary Elwes', 'Charles Parnell', 'Mark Gatiss', 'Indira Varma', 'Rob Delaney', 'Marcello Walton', 'Brian Law', 'Lincoln Conway', 'Alex James-Phelps', 'Marcin Dorociński', 'Ivan Ivashkin', 'Zahari Baharov', 'Adrian Bouchet', 'Sam Barrett', 'Louis Vaughan', 'Jean Kartal', 'Os Leanse', 'Luke Smith', 'Nikolaos Brahimllari', 'Mateusz Malecki', 'Damian Rozanek', 'Antonio Bustorff', 'Ioachim Ciobanu', 'Michael Kosterin', 'Sergej Lopouchanski', 'Robert Luckay', 'Jadran Malkovich', 'Mikhail Safronov', 'Christopher Sciueref', 'Andrea Scarduzio', 'Barnaby Kay', 'Gloria Obianyo', 'Alex Brock', 'Kaye Dinauto', 'Dana Blacklake', 'Arevinth V Sarma', 'Doroteya Toleva', 'Lucia Tong', 'Hersha Verity', 'Yennis Cheung', 'Laura Vortler', 'Faycal Attougui', 'Gaetano Bruno', 'Marco Sincini', 'Evita Ciri', 'Melissa Anna Bartolini', 'John Akanmu', 'Marco Lascari', 'Simon Rizzoni', 'Nicolas Wang', 'Lee Bridgman', 'Daniella Carraturo', 'Katie Collins', 'Joanna Dyce', 'Taylor Goodridge', 'Jessica Holland', 'Philip Hulford', 'Grace Jabbari', 'Ira Mandela Siobhan', 'Nicholas Tredrea', 'Megan Westpfel', 'Marc Wesley DeHaney', 'Rocky Taylor', 'Vlad Muresan']",3.73,nan,"['Action', 'Adventure']",164,['USA'],English,"['English', 'French', 'Italian', 'Russian']","Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.","['Paramount Pictures', 'Skydance Media', 'TC Productions']",675792,167456,192001,701,1325,3330,3250,14481,21761,76446,112474,186283,69001,45327,533678,https://letterboxd.com/film/mission-impossible-dead-reckoning/,https://letterboxd.com/fumilayo/films/
Spider-Man: Across the Spider-Verse,2023,"Justin K. Thompson, Kemp Powers","['Shameik Moore', 'Hailee Steinfeld', 'Brian Tyree Henry', 'Luna Lauren Velez', 'Jake Johnson', 'Oscar Isaac', 'Jason Schwartzman', 'Issa Rae', 'Daniel Kaluuya', 'Karan Soni', 'Shea Whigham', 'Greta Lee', 'Mahershala Ali', 'Amandla Stenberg', 'Jharrel Jerome', 'Andy Samberg', 'Jack Quaid', 'Rachel Dratch', 'Ziggy Marley', 'Jorma Taccone', 'J.K. Simmons', 'Donald Glover', 'Elizabeth Perkins', 'Kathryn Hahn', 'Ayo Edebiri', 'Nicole Delaney', 'Antonina Lentini', 'Atsuko Okatsuka', 'Peter Sohn', 'Melissa Sturm', 'Lorraine Velez', 'Nic Novicki', 'Taran Killam', 'Metro Boomin', 'Josh Keaton', 'Sofia Barclay', 'Danielle Perez', 'Yuri Lowenthal', 'Rita Rani Ahuja', 'Ismail Bashey', 'Oscar Camacho', 'Freddy Ferrari', 'Kerry Gutierrez', 'Kamal Khan', 'Angelo Sekou Kouyate', 'Andrew Leviton', 'David Michie', 'Sumit Naig', 'Juan Pacheco', 'Chrystee Pharris', 'Ben Pronsky', 'Al Rodrigo', 'Stan Sellers', 'Warren Sroka', 'Jasper Johannes Andrews', 'Gredel Berrios Calladine', 'Natalia Castellanos', 'Russell Tyre Francis', 'Deepti Gupta', 'Sohm Kapila', 'Pradnya Kuwadekar', 'Ashley London', 'Christopher Miller', 'Andrea Navedo', 'Lakshmi Patel', 'Jacqueline Pinol', 'Eliyas Qureshi', 'Lashana Rodriguez', 'Jaswant Dev Shrestha', 'Libby Thomas Dickey', 'Jason Linere-White', 'Sitara Attaie', 'Mayuri Bhandari', 'June Christopher', 'Michelle Jubilee Gonzalez', 'Marabina Jaimes', 'Rez Kempton', 'Lex Lang', 'Phil Lord', 'Richard Miro', 'Doug Nicholas', ""Shakira Ja'nai Paye"", 'James Pirri', 'Marley Ralph', 'Michelle Ruff', 'Dennis Singletary', 'Amanda Troop', 'Ruth Zalduondo', 'Kimberly Bailey', 'Sanjay Chandani', 'Melanie Duke', 'Jorge R. Gutierrez', 'Miguel Jiron', 'Deepti Kingra-Mickelsen', 'Luisa Leschin', 'Caitlin McKenna', 'Andrew Morgado', 'Arthur Ortiz', 'Eliana A. Perez', 'Juan Pope', 'Mike Rianda', 'Erika Scopelli', 'Narender Sood', 'Cedric L. Williams', 'Kimiko Glenn', 'Peggy Lu']",4.44,nan,"['Animation', 'Adventure', 'Science Fiction', 'Action']",140,['USA'],English,"['English', 'Hindi', 'Italian', 'Spanish']","After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.","['Columbia Pictures', 'Sony Pictures Animation', 'Lord Miller', 'Pascal Pictures', 'Arad Productions', 'Marvel Entertainment']",2665013,458706,1321518,58000,2379,4464,2452,15227,16971,91671,126844,450024,422542,1003360,2135934,https://letterboxd.com/film/spider-man-across-the-spider-verse/,https://letterboxd.com/fumilayo/films/
Elemental,2023,Peter Sohn,"['Leah Lewis', 'Mamoudou Athie', 'Ronnie del Carmen', 'Shila Ommi', 'Wendi McLendon-Covey', ""Catherine O'Hara"", 'Mason Wertheimer', 'Ronobir Lahiri', 'Wilma Bonet', 'Joe Pera', 'Matthew Yang King', 'Clara Lin Ding', 'Reagan To', 'Jeff Lapensee', 'Ben Morris', 'Jonathan Adams', 'Alex Kapp', 'P.L. Brown']",3.32,nan,"['Comedy', 'Romance', 'Animation', 'Fantasy', 'Family']",102,['USA'],English,['English'],"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.","['Walt Disney Pictures', 'Pixar']",826332,139047,198864,1700,3445,8390,9198,37929,54550,153701,131643,142162,33416,71932,646366,https://letterboxd.com/film/elemental-2023/,https://letterboxd.com/fumilayo/films/
La Chimera,2023,Alice Rohrwacher,"[""Josh O'Connor"", 'Carol Duarte', 'Alba Rohrwacher', 'Isabella Rossellini', 'Vincenzo Nemolato', 'Lou Roy-Lecollinet', 'Giuliano Mantovani', 'Gian Piero Capretto', 'Melchiorre Pala', 'Ramona Fiorini', 'Luca Gargiullo', 'Yle Vianello', 'Barbara Chiesa', 'Elisabetta Perotto', 'Chiara Pazzaglia', 'Francesca Carrain', 'Luciano Vergaro', 'Carlo Tarmati', 'Valentino Santagati', 'Piero Crucitti', 'Milutin Dapčević', 'Luca Chikovani', 'Julia Vella', 'Agnese Graziani', 'Alessandro Genovesi', 'Cristiano Piazzati', 'Sofia Stangherlin', 'Marianna Pantani', 'Maria Alexandra Lungu', 'Paolo Bizzarri', 'Claudio Fabbri', 'Monaldo Gazzella', 'Sofija Zobina', 'Silvia Lucarini', 'Pancrazio Capretto', 'Elisabetta Anella', 'Maddalena Baiocco', 'Leila Nuniz', 'Giulia Caccavello', 'Franco Barzi', 'Fabrizio Pierini', 'Andrea Pettirossi', 'Maria Pia Clementi', 'Anna DeLuca', 'Adriano Tardiolo']",4.07,nan,"['Drama', 'Comedy', 'Fantasy']",131,"['France', 'Italy', 'Switzerland', 'Turkey']",Italian,"['Italian', 'English', 'Portuguese', 'French']","Just out of jail, crumpled English archaeologist Arthur reconnects with his wayward crew of tombaroli accomplices – a happy-go-lucky collective of itinerant grave-robbers who survive by looting Etruscan tombs and fencing the ancient treasures they dig up.","['Tempesta', 'RAI Cinema', 'Ad Vitam Production', 'Amka Films', 'ARTE France Cinéma', 'RSI']",181378,51015,74137,5500,121,422,440,2096,3353,12310,21543,49784,28108,28889,147066,https://letterboxd.com/film/la-chimera/,https://letterboxd.com/fumilayo/films/
