Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
SPY x FAMILY CODE: White,2023,Takashi Katagiri,"['Takuya Eguchi', 'Atsumi Tanezaki', 'Saori Hayami', 'Kenichirou Matsuda', 'Tomoya Nakamura', 'Kento Kaku', 'Banjo Ginga', 'Shunsuke Takeuchi', 'Yuhko Kaida', 'Ayane Sakura', 'Hiroyuki Yoshino', 'Kensho Ono', 'Kazuhiro Yamaji', 'Natsumi Fujiwara', 'Emiri Kato', 'Hana Sato', 'Haruka Okamura', 'Umeka Shouji', 'Manaka Iwami', 'Mirei Kumagai', 'Yasuyuki Kase', 'Shigeru Chiba', 'Hiroki Goto', 'Katsunori Okai', 'Soshiro Hori', 'Marie Oi', 'Motoki Sakuma', 'Emiko Takeuchi', 'Masafumi Kobatake', 'Shohei Kajikawa', 'Shomaru Zouza', 'Shinya Takahashi', 'Takaaki Torashima', 'Haruka Jinya']",3.64,nan,"['Comedy', 'Animation', 'Action', 'Adventure']",110,['Japan'],Japanese,['Japanese'],"While under the guise of taking his family on a weekend winter getaway, Loid's attempt to make progress on his current mission Operation Strix proves difficult when Anya mistakenly gets involved and triggers events that threaten world peace.","['WIT STUDIO', 'CloverWorks', 'TOHO', 'Shueisha', 'TV Tokyo', 'Shogakukan-Shueisha Productions']",36767,7832,12715,103,82,176,180,669,1239,4979,6910,9108,2343,4434,30120,https://letterboxd.com/film/spy-x-family-code-white/,https://letterboxd.com/ok_cinema/films/
Johnny Keep Walking!,2023,Dong Runnian,"['Dong Chengpeng', 'White-K', 'Sabrina Zhuang', 'Wang Xun', 'Sun Yizhou', 'Li Naiwen', 'Ouyang Fenqiang', 'Li Fei', 'Jeff Shi', 'Damu', 'Huanghuang', 'Tong Mo-nan', 'Lan Xiya', 'Eva Zhao', 'Xie Yuwang']",3.37,nan,"['Comedy', 'Drama']",117,['China'],Chinese,['Chinese'],"Fitter Hu Jianlin was transferred to the headquarters by accident when the group was laying off employees. He is full of jokes because he is incompatible with the environment of the big factory. Human resources manager Ma Jie, who was caught up in the ""wrong adjustment"" incident, was forced to go around hiding it in order to keep his job. Is he able to keep his job after this mistake?",nan,1025,134,165,0,7,14,12,47,59,204,232,195,42,38,850,https://letterboxd.com/film/johnny-keep-walking/,https://letterboxd.com/ok_cinema/films/
Napoleon,2023,Ridley Scott,"['Joaquin Phoenix', 'Vanessa Kirby', 'Tahar Rahim', 'Rupert Everett', 'Mark Bonnar', 'Paul Rhys', 'Ben Miles', 'Riana Duce', 'Edouard Philipponnat', 'Miles Jupp', 'Scott Handy', 'Youssef Kerkour', 'John Hollingworth', 'Abubakar Salim', 'Thom Ashley', 'Jannis Niewöhner', 'Julian Rhind-Tutt', 'John Hodgkinson', 'Erin Ainsworth', 'Isabella Brownson', 'Benjamin Chivers', 'Sam Meakin', 'Sinéad Cusack', 'Harriet Bunton', 'Charlie Greenwood', 'Audrey Brisson-Jutras', 'Matthew Needham', 'Sam Crane', 'Sam Troughton', 'Edward Bennett', 'Julian Wadham', 'Ludivine Sagnier', 'Catherine Walker', 'Honor Kneafsey', 'Alexander Shaw', 'Phil Cornwell', 'Harry Taurasi', 'Edward Mercieca', 'Arthur McBain', 'Andy Burse', 'Jonathan Rice', 'Emeric Bernard-Jones', 'Bay Bryan', 'Michael Twaits', ""Michael O'Connor"", 'Dominic Coleman', 'Ian McNeice', 'Richard McCabe', 'Tom Godwin', 'Gavin Spokes', 'Catherine Harvey', 'David Verrey', 'Benedict Martin', 'Edward Hogg', 'Ed Hughes', 'Jonathan Barnwell', 'Robin Soans', 'Abigail Weinstock', 'Bart Lambert', 'Joshua Leese', 'Nicholas Shaw', 'Anna Mawn', 'Imogen Slaughter', 'Mitchell Baggott', 'Ned Costello', 'John Mula', 'Kevin Eldon', 'Henry Morgan', 'Logan Truter', 'Saxon Fox', 'Richard Leeming', 'Billy Byers', 'Tim Faulkner', 'Peter Sandys-Clarke', 'Tim Delap', 'Charlie Barrett', 'Olivia Juno Cleverley', 'Sophie Wohlfeld', 'Cormac Hyde-Corrin', 'Hal Gavin', 'Michael Nardone', 'Chris Barltrop', 'Robert Goodman', 'Sophie Lund', 'Oliver Phillips', 'Morgan Watkins', 'Ed Eales White', 'Jacob Marshfield', 'Jean-Pascal Heynemand']",2.93,nan,"['History', 'War', 'Romance']",158,['USA'],English,"['English', 'French', 'German', 'Russian']","An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive, volatile relationship with his wife, Josephine.","['Apple Studios', 'Scott Free Productions']",497538,95644,73356,195,4778,12067,13647,51149,65240,125286,83125,48757,8254,7727,420030,https://letterboxd.com/film/napoleon-2023/,https://letterboxd.com/ok_cinema/films/
The Hunger Games: The Ballad of Songbirds & Snakes,2023,Francis Lawrence,"['Tom Blyth', 'Rachel Zegler', 'Peter Dinklage', 'Viola Davis', 'Josh Rivera', 'Dexter Sol Ansell', 'Rosa Gotzler', 'Clemens Schick', 'Fionnula Flanagan', 'Hunter Schafer', 'Ashley Liao', 'Athena Strates', 'Joshua Kantara', 'Amélie Hoeferle', 'Kaitlyn Akinpelumi', 'Florian Burgkart', 'Ayomide Adegun', 'Aaron Finn Schultz', 'Max Raphael', 'Mekyas Mulugeta', 'Emma Frieda Brüggler', 'Yalany Marschner', 'Serena Oexle', 'Anni Baumann', 'Flora Thiemann', 'Zoë Renee', 'Seyna Sylla', 'Lilly Cooper', 'Aamer Husain', 'Aminata Lucia Yade Toscano', 'Daniela Grubert', 'Michael Greco', 'Levi Strasser', 'Chieloka Jairus', 'Tim Torok', 'Varvara Kanellakopoulou', 'Jerome Lance', 'Mackenzie Lansing', 'Cooper Dillon', 'Hiroki Berrecloth', 'Irene Böhm', 'Knox Gibson', 'Sofia Sanchez', 'Luna Kuse', 'Kjell Brutscheidt', 'Dimitri Abold', 'Luna Steeples', 'Nick Benson', 'Marc Aden Gray', 'Isobel Jesper Jones', 'Dakota Shapiro', 'Vaughan Reilly', 'Honor Gillies', 'Eike Onyambu', 'Cameron MacConomy', 'Jason Schwartzman', 'Ghaith Saleh', 'Riley Chung', 'Denise Hansen', 'Scott Folan', 'Burn Gorman', 'Raphael Zari', 'Mona Vojacek Koper', 'Carl Spencer', 'Konstantin Taffet', 'George Somner', 'Steven McMichael', 'Jonas Martens', 'Kittipong Ace Cunjanagan', 'Kyra Reinert']",3.58,nan,"['Science Fiction', 'Drama', 'Action']",157,"['Germany', 'USA']",English,['English'],"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.","['Lionsgate', 'Color Force', 'about:blank', 'Studio Babelsberg']",1301360,148352,406329,6400,4615,11468,10382,43332,55559,171078,197268,299355,104472,170108,1067637,https://letterboxd.com/film/the-hunger-games-the-ballad-of-songbirds-snakes/,https://letterboxd.com/ok_cinema/films/
Old Fox,2023,Hsiao Ya-chuan,"['Bai Run-yin', 'Kuan-Ting Liu', 'Akio Chen', 'Eugenie Liu', 'Mugi Kadowaki', 'Jag Huang', 'James Wen', 'Yang Li-Yin', 'Fu Meng-po', 'Aviis Zhong', 'Chang Tsai-hsing', 'Tie-Hsiang Ban', 'Cres Chuang', 'Ven Kao', 'Chia-Hsuan Yu', 'Huang Shu-mei', 'Lu-Chi Kang', 'Kao Hsien-Ling', 'Kris Kuan']",3.55,nan,['Drama'],112,['Taiwan'],Chinese,['Chinese'],"Set in the late 1980s, this family drama is about an 11-year-old boy who befriends his landlord, nicknamed Old Fox, and learns from him how to survive in a rapidly changing world as well as things his poor father would never be able to teach him.",['BIT Production'],2687,697,658,6,9,16,24,63,127,427,553,622,181,159,2181,https://letterboxd.com/film/old-fox/,https://letterboxd.com/ok_cinema/films/
Five Nights at Freddy's,2023,Emma Tammi,"['Josh Hutcherson', 'Piper Rubio', 'Elizabeth Lail', 'Matthew Lillard', 'Mary Stuart Masterson', 'Kat Conner Sterling', 'David Lind', 'Christian Stokes', 'Joseph Poliquin', 'Grant Feely', 'Asher Colton Spence', 'David Huston Doty', 'Liam Hendrix', 'Jophielle Love', 'Tadasay Young', 'Michael P. Sullivan', 'Wyatt Parker', 'Lucas Grant', 'Jessica Blackmore', 'Garrett Hines', 'Ryan Reinike', 'Theodus Crane', 'Julia Belanova', 'Lisa Mackel Smith', 'Xander Mateo', 'Matthew Patrick', 'Bailey Winston', 'Gralen Bryant Banks', 'Cory Kenshin', 'Victoria Patenaude', 'Kellen Goff', 'Judy Geeson']",2.56,2.5,"['Horror', 'Mystery']",110,['USA'],English,['English'],"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.","['Blumhouse Productions', 'Scott Cawthon Productions']",986255,124875,223152,3500,22174,53031,57322,133922,121631,183850,92346,82283,18326,55528,820413,https://letterboxd.com/film/five-nights-at-freddys/,https://letterboxd.com/ok_cinema/films/
Taylor Swift: The Eras Tour,2023,Sam Wrench,"['Taylor Swift', 'Mike Meadows', 'Max Bernstein', 'Paul Sidoti', 'Amos Heller', 'Matt Billingslea', 'Karina DePiano', 'Melanie Nyema', 'Kamilah Marshall', 'Jeslyn Gorman', 'Eliotte Woodford', 'Amanda Balen', 'Tori Evans', 'Raphael Thomas', 'Audrey Douglass', 'Kevin Scheitzbach', 'Jan Ravnik', 'Kameron Saunders', 'Taylor Banks', 'Natalie Peterson', 'Sydney Moss', 'Tamiya Lewis', 'Natalie Lecznar', 'Sam McWilliams', 'Whyley Yoshimura', 'Karen Chuang']",4.31,nan,['Music'],169,['USA'],English,['English'],"The cultural phenomenon continues on the big screen! Immerse yourself in this once-in-a-lifetime concert film experience with a breathtaking, cinematic view of the history-making tour.","['Taylor Swift Productions', 'Silent House Productions']",319067,40810,153607,4300,7210,2253,634,2282,2483,10437,9667,32639,16969,163382,247956,https://letterboxd.com/film/taylor-swift-the-eras-tour/,https://letterboxd.com/ok_cinema/films/
Postcard From Earth,2023,"Darren Aronofsky, Graham Booth","['Arielle Jacobs', 'Brandon Santana', 'Zaya']",3.59,nan,['Science Fiction'],50,nan,English,['English'],"The 50-minute film begins with a sci-fi feel, as two characters land on a new planet via spaceship. While in their spacecraft, a voice begins to remind the duo about Earth, the land they left. Suddenly, pristine footage of the planet fills the 16K x 16K screen. The voiceover, which is used somewhat sporadically to allow the images to shine, describes the Earth as a “magnificent symphony frozen in time.” Postcard From Earth immaculately highlights the picturesque beauty of canyons, prairies, mountain ranges, and gorges. Aronofsky shot the film with an 18K Big Sky camera specifically for The Sphere.","['StormStock', 'Sphere entertainment']",3157,511,966,3,19,69,43,125,152,356,338,565,223,342,2232,https://letterboxd.com/film/postcard-from-earth/,https://letterboxd.com/ok_cinema/films/
"The Pig, the Snake and the Pigeon",2023,Wong Ching-Po,"['Ethan Juan', 'Gingle Wang', 'Lee-Zen Lee', 'Cherry Hsieh', 'Ben Yuen Foo-Wah', 'Chen Yi-wen', 'Troy Liu', 'Peggy Tseng', 'Yu An-Shun', 'Cheng Yu-chieh', 'Chien Sheng', 'Nelson Shen', 'Lee Ming-che', 'Ching-Min Hung', 'Hao-Ze Zeng', 'Benjamin Tsang', 'Huang Di-yang', 'Lo Neng-hua', 'Ark Zheng', 'Yi-Jung Wu', 'Hsu Li-ting', 'Chia-En Yang']",3.48,3.5,"['Thriller', 'Crime', 'Drama']",134,['Taiwan'],Chinese,"['Chinese', 'Cantonese']","The arrogant, third most-wanted criminal in Taiwan, decides to get rid of the top two competitors and crowns himself the most-wanted criminal before dying.",['An Attitude Production'],9240,1201,1994,24,23,78,93,290,487,1604,2067,2030,489,378,7539,https://letterboxd.com/film/the-pig-the-snake-and-the-pigeon/,https://letterboxd.com/ok_cinema/films/
The ABCs of Book Banning,2023,Sheila Nevins,"['Grace Linn', 'Maia Kobab', 'Jonathan Capehart']",2.89,nan,['Documentary'],27,['USA'],English,['English'],"In recent years, more than 2,500 books have been removed from school districts around the US, labeled as banned, restricted, or challenged, and made unavailable to millions of students. By no accident, the themes targeted are the usual scapegoats of the American Right—LGBTQ+ issues, Black History, and women’s empowerment—impeding the power of future generations to develop their own thoughts and opinions on critical social issues. By weaving together a lyrical montage of young readers and authors, THE ABCs OF BOOK BANNING reveals the voices of the impacted parties, and inspires hope for the future through the profound insights of inquisitive youthful minds.","['MTV Documentary Films', 'Ruby River Productions']",12146,6161,1597,0,168,438,526,1368,1562,2104,1219,1018,188,380,8971,https://letterboxd.com/film/the-abcs-of-book-banning/,https://letterboxd.com/ok_cinema/films/
Island in Between,2023,S. Leo Chiang,"['Sen-Po Tung', 'Ja-Shin Wu', 'Ya-Ping Hu', 'Qiao-Ling Lin', 'Ying-Lung Chiang', 'Yue-Ling Lai', 'Wun-Siang Cheng', 'Li-Hung Lin', 'Alice Hérait', 'Walid Berrazeg']",3.0,nan,['Documentary'],20,"['Taiwan', 'USA']",Chinese,"['Chinese', 'English']",The rural Taiwanese outer islands of Kinmen sit merely 2 miles off the coast of China. Kinmen attracts tourists for its remains from the 1949 Chinese Civil War. It also marks the frontline for Taiwan in its escalating tension with China.,"['CNEX Studio', 'The New York Times']",12773,6038,1471,0,44,147,183,916,1705,3942,1483,583,70,64,9137,https://letterboxd.com/film/island-in-between/,https://letterboxd.com/ok_cinema/films/
Poison,2023,Wes Anderson,"['Benedict Cumberbatch', 'Dev Patel', 'Ben Kingsley', 'Ralph Fiennes', 'Eliel Ford', 'Benoît Herlin']",3.6,nan,"['Thriller', 'Comedy']",17,['USA'],English,['English'],"When a poisonous snake slithers onto an Englishman's stomach in India, his associate and a doctor race to save him.","['American Empirical Pictures', 'Indian Paintbrush']",228649,31988,54748,15,291,750,840,4398,7810,35056,44521,50275,11268,8652,163861,https://letterboxd.com/film/poison-2023/,https://letterboxd.com/ok_cinema/films/
The Rat Catcher,2023,Wes Anderson,"['Richard Ayoade', 'Ralph Fiennes', 'Rupert Friend', 'Eliel Ford', 'Benoît Herlin', 'Till Sennhenn']",3.32,nan,['Comedy'],17,['USA'],English,['English'],"In an English village, a reporter and a mechanic listen to a ratcatcher explain his clever plan to outwit his prey.","['American Empirical Pictures', 'Indian Paintbrush']",208074,30218,42072,19,417,1288,1512,7450,13413,46444,39530,28267,5049,5127,148497,https://letterboxd.com/film/the-rat-catcher-2023/,https://letterboxd.com/ok_cinema/films/
The Ex-Files 4: Marriage Plan,2023,Tian Yusheng,"['Han Geng', 'Ryan Zheng Kai', 'Kelly Yu', 'Liu Yase', 'Zeng Mengxue', ""Zhang Tian'ai"", 'Zhu Yanmanzi', 'Mi Luo', 'Miao Yibo', 'Rhea Xu']",nan,nan,"['Comedy', 'Romance']",129,['China'],Chinese,['Chinese'],"Two friends stumble their way through marriage. Feeling exhausted, they start to question if getting married must be the ultimate goal of relationships.",['Huayi Brothers Pictures'],154,35,14,0,14,9,9,19,9,30,10,16,4,1,121,https://letterboxd.com/film/the-ex-files-4-marriage-plan/,https://letterboxd.com/ok_cinema/films/
The Swan,2023,Wes Anderson,"['Rupert Friend', 'Ralph Fiennes', 'Asa Jennings', 'Eliel Ford', 'Truman Hanks', 'Benoît Herlin', 'Octavio Tapia']",3.59,nan,['Drama'],17,['USA'],English,['English'],"Two large, ignorant bullies ruthlessly pursue a small, brilliant boy in this young adult Roald Dahl short story.","['American Empirical Pictures', 'Indian Paintbrush']",213848,32092,53981,73,325,890,905,4790,8507,33728,39929,44351,10509,10252,154186,https://letterboxd.com/film/the-swan-2023/,https://letterboxd.com/ok_cinema/films/
The Movie Emperor,2023,Ning Hao,"['Andy Lau Tak-Wah', 'Pal Sinn Lap-man', 'Rima Zeidan', 'Daniel Yu', 'Ning Hao', 'Kelly Lin', 'Tony Leung Ka-fai', 'Miriam Yeung Chin-Wah', 'Wong Jing', 'Zhang Zixian', 'Eliz Lao', 'Zhou Wei', 'Sunny Sun', 'Xue Baohe', 'Ma Dong', 'Ruoqing Liu', 'Xiao Wei']",3.2,3.0,"['Drama', 'Comedy']",125,['China'],Chinese,"['Chinese', 'Cantonese']","In an attempt to win back the public's interest, has-been Hong Kong film star Lau Wai-chi makes a comeback film with a major director. To prepare for his role as a peasant farmer in the 1960s, he travels to the mainland China countryside to experience rural life there, but his arrogance triggers a series of farces.","['Huanxi Media Group', 'CMC Pictures', '坏猴子（上海）文化传播有限公司']",1113,420,183,2,7,15,18,92,125,254,190,165,33,14,913,https://letterboxd.com/film/the-movie-emperor/,https://letterboxd.com/ok_cinema/films/
A Haunting in Venice,2023,Kenneth Branagh,"['Kenneth Branagh', 'Kyle Allen', 'Camille Cottin', 'Jamie Dornan', 'Tina Fey', 'Jude Hill', 'Ali Khan', 'Emma Laird', 'Kelly Reilly', 'Riccardo Scamarcio', 'Michelle Yeoh', 'Dylan Corbett-Bader', 'Amir El-Masry', 'Fernando Piloni', 'Lorenzo Acquaviva', 'David Menkin', 'Yaw Nimako-Asameah', 'Clara Duczmal', 'Rowan Robinson', 'Stella Harris', 'Emilio Villa-Muhammad', 'Vanessa Ifediora', 'Esther Rae Tillotson', 'Winnie Soldi']",3.01,2.0,"['Crime', 'Mystery', 'Thriller']",104,"['UK', 'USA']",English,"['English', 'French', 'Italian', 'Latin', 'Spanish']","Celebrated sleuth Hercule Poirot, now retired and living in self-imposed exile in Venice, reluctantly attends a Halloween séance at a decaying, haunted palazzo. When one of the guests is murdered, the detective is thrust into a sinister world of shadows and secrets.","['20th Century Studios', 'Scott Free Productions', 'The Mark Gordon Company', 'Genre Films', 'Agatha Christie Limited']",370627,62075,62852,126,1510,4721,6495,26213,41598,98735,66652,39788,6235,7467,299414,https://letterboxd.com/film/a-haunting-in-venice/,https://letterboxd.com/ok_cinema/films/
The End We Start From,2023,Mahalia Belo,"['Jodie Comer', 'Katherine Waterston', 'Joel Fry', 'Mark Strong', 'Gina McKee', 'Nina Sosanya', 'Benedict Cumberbatch', 'Alexandria Riley', 'Ramanique Ahluwalia', 'Neil Bell', 'Yves Rassou', 'Phillipa Peak', 'Jake Davies', 'Roddy McDermott', 'Charlotte Grisley', 'Theo Barklem-Biggs', 'Ansu Kabia', 'Ivy Graham', 'Violet Graham', 'Sophie Duval', 'Mario Vernazza', 'Neriah Johnson', 'Nevaeh Johnson', 'Xavi Chaggar', 'Bleu Weeden-Smith', 'Leonard Thomas', 'Laylani Munroe', 'River Smith', 'Naya Cox', 'Judah Metcalf', 'Mila Walker', 'Luna Searie-Thomas', 'Rafi Stanbury', 'Eva Cooper', 'Vallen Ryan Farkas', 'Alba Yafai', 'Phoebe Curston', 'Oakley Jamieson-Salter', 'Rosie Durant', 'Nathan Baldwin', 'Christopher Baldwin', 'George Woodley', 'River Crotty']",3.31,2.0,"['Mystery', 'Thriller', 'Drama']",101,"['UK', 'USA']",English,['English'],"As London is submerged below floodwaters, a woman gives birth to her first child. Days later, she and her baby are forced to leave their home in search of safety. They head north through a newly dangerous country seeking refuge from place to place.","['SunnyMarch', 'Hera Pictures', 'Anton', 'BBC Film', 'C2 Motion Picture Group', 'BFI']",26500,7186,5349,57,86,254,335,1279,2098,5852,5557,5093,1044,1167,22765,https://letterboxd.com/film/the-end-we-start-from/,https://letterboxd.com/ok_cinema/films/
Quiz Lady,2023,Jessica Yu,"['Awkwafina', 'Sandra Oh', 'Will Ferrell', 'Holland Taylor', 'Jason Schwartzman', 'Tony Hale', 'Tawny Newsome', 'Paul Reubens', 'Jonathan Park', 'Camrus Johnson', 'Angela Trimbur', 'Justiin A. Davis', 'Davina Reid', 'Jodi Hou', 'Shirley Chen', 'Christine Lin', 'Eddy Lee', 'Alan Heitz', 'Betsy Holt', 'Matt Cordova', 'Jane Yubin Kim', 'Luke Kim', 'Sarah Grace Welbourn', 'Hailey Perng', 'Daniel Chung', 'Dave Beaudrie', 'Amy Tolsky', 'Charles Green', 'Ammie Masterson', 'Randall D. Cunningham', 'Derek Roberts', 'Ned Yousef', 'Joe Chrest', 'Maria Bamford', 'Annie Boon Karstens', 'Al Bayan', 'Atul Singh', 'Nicole Marie Appleby', 'Esme Salzman', 'Larry Weissman', 'Eddie Davies', 'Blake Rosier', 'Jophielle Love', 'Julia G. James', 'Rosha Washington', 'Choppy Guillotte', 'Mary Claire Smythe', 'Shane LeCocq', 'Claire Frederiksen', 'Charlie Talbert', 'Martin Yu', 'Summer Selby', 'Sengphet Sengphachanh', 'Crosby Cookie', 'Phil LaMarr', 'Patrick McDonald', 'Justin William Davis']",3.3,nan,['Comedy'],99,['USA'],English,['English'],"A brilliant but tightly wound, gameshow-obsessed young woman, Anne, and her estranged, train-wreck of a sister Jenny, must work together to help cover their mother’s gambling debts. When Anne’s beloved dog is kidnapped, they set out on a wild, cross-country trek to get the cash the only way they know how: by turning Anne into a bona-fide gameshow champion.","['20th Century Studios', 'Artists First', 'Gloria Sanchez Productions']",94399,16315,23075,61,162,461,784,3496,6813,22306,19686,15233,2901,4755,76597,https://letterboxd.com/film/quiz-lady/,https://letterboxd.com/ok_cinema/films/
