Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
"Sky, Wind, Fire, Water, Earth",2001,Naomi Kawase,"['Naomi Kawase', 'Uno Kawase']",3.69,nan,['Documentary'],49,['Japan'],Japanese,['Japanese'],"Kawase tries to come to terms with her late father, whom she never knew when growing up, and contemplates getting a tattoo like his.","['Sento Inc.', 'Kumie']",1083,773,371,10,0,2,3,7,19,79,112,215,54,84,575,https://letterboxd.com/film/sky-wind-fire-water-earth/,https://letterboxd.com//bfi/films/page/13/
Spirited Away,2001,Hayao Miyazaki,"['Rumi Hiiragi', 'Miyu Irino', 'Mari Natsuki', 'Takashi Naito', 'Yasuko Sawaguchi', 'Tsunehiko Kamijô', 'Takehiko Ono', 'Bunta Sugawara', 'Akio Nakamura', 'Yumi Tamai', 'Ryunosuke Kamiki', 'Tatsuya Gashûin', 'Yo Oizumi', 'Ken Yasuda', 'Koba Hayashi', 'Shigeru Wakita', 'Shirou Saitou', 'Michiko Yamamoto', 'Keiko Tsukamoto', 'Shinji Tokumaru', 'Kaori Yamagata', 'Tsuzuki Kayako', 'Masahiro Asano', 'Kazutaka Hayashida', 'Ikuko Yamamoto', 'Mina Meguro', 'Tetsurô Ishibashi', 'Katsutomo Shîbara', 'Shinobu Katabuchi', 'Noriko Kitou', 'Naoto Kaji', 'Yoshitaka Sukegawa', 'Aki Tachikawa', 'Noriko Yamaya', 'Katsuhisa Matsuo', 'Masayuki Kizu', 'Yôko Ôno', 'Sachie Azuma', 'Shigeyuki Totsugi', 'Mayumi Saco', 'Sonoko Soeda', 'Akiko Tomihira', 'Minako Masuda', 'Orika Ono', 'Rina Yamada', 'Miwa Takachi', 'Hiromi Takeuchi', 'Makiko Oku']",4.45,nan,"['Family', 'Fantasy', 'Animation']",125,['Japan'],Japanese,['Japanese'],"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",['Studio Ghibli'],3212416,436297,1504123,90000,1989,4849,2276,14779,14102,99420,116799,491093,318448,1085135,2148890,https://letterboxd.com/film/spirited-away/,https://letterboxd.com//bfi/films/page/13/
Ghost World,2001,Terry Zwigoff,"['Thora Birch', 'Scarlett Johansson', 'Steve Buscemi', 'Brad Renfro', 'Illeana Douglas', 'Bob Balaban', 'Stacey Travis', 'Charles C. Stevenson Jr.', 'Dave Sheridan', 'Tom McGowan', 'Debra Azar', 'Brian George', 'Pat Healy', 'Rini Bell', 'T.J. Thyne', 'Ezra Buzzington', 'Lindsey Girardot', 'Joy Bisco', 'Venus DeMilo Thomas', 'Ashley Peldon', 'Chachi Pittman', 'Janece Jordan', 'Kaileigh Brielle Martin', 'Alexander Fors', 'Marc Vann', 'James Sie', 'Paul Keith', 'David Cross', ""J.J. 'Bad Boy' Jones"", 'Dylan Jones', 'Martin Grey', 'Steve Pierson', 'Jake La Botz', 'Johnny Irion', 'Nate Wood', 'Charles Schneider', 'Sid Hillman', 'Joshua Wheeler', 'Patrick Fischler', 'Daniel Graves', 'Matt Doherty', 'Joel Michaely', 'Debi Derryberry', 'Joseph Sikora', 'Brett Gilbert', 'Alex Solowitz', 'Tony Ketcham', 'Mary Bogue', 'Brian Jacobs', 'Patrick Yonally', 'Lauren Bowles', 'Lorna Scott', 'Jeff Murray', 'Jerry Rector', 'John Bunnell', 'Diane Salinger', 'Anna Berger', 'Bruce Glover', 'Teri Garr', 'Danny Allen', 'Joan Blair', 'Michelle McGinty', 'Will Forte']",3.6,nan,"['Comedy', 'Drama']",111,"['Germany', 'UK', 'USA']",English,['English'],"Two quirky, cynical teenaged girls try to figure out what to do with their lives after high school graduation. After they play a prank on an eccentric, middle aged record collector, one of them befriends him, which causes a rift in the girls' friendship.","['Mr. Mudd', 'Granada Productions', 'Capitol Films', 'United Artists', 'Advanced Medien', 'Jersey Shore', 'Metro-Goldwyn-Mayer']",266539,62271,74304,3700,690,1628,1639,7175,9729,32034,34827,46634,13226,17726,165308,https://letterboxd.com/film/ghost-world/,https://letterboxd.com//bfi/films/page/13/
Y Tu Mamá También,2001,Alfonso Cuarón,"['Diego Luna', 'Gael García Bernal', 'Maribel Verdú', 'Daniel Giménez Cacho', 'Diana Bracho', 'Verónica Langer', 'María Aura', 'Emilio Echevarría', 'Marta Aura', 'Silverio Palacios', 'Ana López Mercado', 'Andrés Almeida', 'Nathan Grinberg', 'Giselle Audirac', 'Arturo Ríos', 'Juan Carlos Remolina', 'Liboria Rodríguez', 'Mayra Sérbulo', 'Andrea López', 'Amaury Sérbulo', 'Jorge Vergara']",4.2,nan,"['Romance', 'Drama']",106,['Mexico'],Spanish,['Spanish'],"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.","['Bésame Mucho Pictures', 'Anhelo Productions']",309184,103098,111856,12000,446,838,644,2814,3458,16170,24413,63679,39951,54214,206627,https://letterboxd.com/film/y-tu-mama-tambien/,https://letterboxd.com//bfi/films/page/13/
Mulholland Drive,2001,David Lynch,"['Naomi Watts', 'Laura Harring', 'Justin Theroux', 'Ann Miller', 'Mark Pellegrino', 'Robert Forster', 'Dan Hedaya', 'Angelo Badalamenti', 'Patrick Fischler', 'Brent Briscoe', 'Michael Cooke', 'Monty Montgomery', 'Lee Grant', 'James Karen', 'Chad Everett', 'Melissa George', 'Scott Coffey', 'Richard Green', 'Rebekah Del Rio', 'Jeanne Bates', 'Dan Birnbaum', 'Lori Heuring', 'Marcus Graham', 'Bonnie Aarons', 'Michael J. Anderson', 'Geno Silva', 'Billy Ray Cyrus', 'Vincent Castellanos', 'Wayne Grace', 'Rita Taggart', 'Michele Hicks', 'Lisa Lackey', 'Tad Horino', 'Missy Crider', 'Kate Forster', 'Tony Longo', 'Michael Fairman', 'Rena Riffel', 'Katharine Towne', 'Michael Des Barres', 'Robert Katims', 'Randall Wulff', 'Maya Bond', 'Joseph Kearney', 'Enrique Buelna', 'Richard Mead', 'Daniel Rey', 'David Schroeder', 'Tom Morris', 'Mo Gallini', 'Diane Nelson', 'Charles Croughwell', 'Michael D. Weatherred', 'Lisa K. Ferguson', 'William Ostrander', 'Brian Beacock', 'Blake Lindsley', 'Adrien Curry', 'Tyrah M. Lindsey', 'Johanna Stein', 'Conte Candoli', 'Cori Glazer', 'Lyssie Powell', 'Sean Everett', 'Kimberly Clever', 'Joshua Collazo', 'David Frutos', 'Peter Loggins', 'Theresa Salazar', 'Thea Samuels', 'Christian Thompson']",4.24,nan,"['Mystery', 'Drama', 'Thriller']",147,"['France', 'USA']",English,"['English', 'Spanish']","Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.","['StudioCanal', 'Les Films Alain Sarde', 'Asymmetrical Productions']",948463,284775,343777,39000,2824,5701,3387,14666,12818,49923,57973,162251,113530,220662,643735,https://letterboxd.com/film/mulholland-drive/,https://letterboxd.com//bfi/films/page/13/
H3,2001,Les Blair,"['Brendan Mackey', 'Dean Lennox Kelly', 'Aidan Campbell', 'Tony Devlin', 'Kevin Elliott', ""Mark O'Halloran"", 'Eddie Robinson', 'Sean McDonagh', 'Packy Lee', 'Andrew Porter', 'Fergal McElherron', 'Gerry Doherty', 'Mark McCrory', 'Dan Gordon', ""Gerry O'Brien"", 'Philip Campbell', 'Andrew Davis', 'Alastair Mac Aindreasa', 'John Hewitt', 'Laurence McKeown', 'Brian Campbell', 'James Doran', 'Abigail McGibbon', 'Anne Kent', 'Carl Feeham', 'Stewart Stafford']",nan,nan,['Drama'],88,"['Ireland', 'Portugal']",English,"['English', 'Irish']","'H3' is a universal story of endurance and courage set inside Europe's most secure prison, the Maze prison in Northern Ireland. Here, in H3 - the bleakest of all the H-blocks - a group of young republican prisoners hold out for what they believe in, refusing to be labeled as criminals or co-operate with prison authorities. However, British Prime Minister Margaret Thatcher is determined that these Republican prisoners will be treated like all the other common criminals in British jails, ending a special regime which allowed the inmates political status to organise life inside the jail along POW lines. The republican prisoners immediately start a 'no-wash' protest, refusing to wear prison-issue clothes or perform work duties, a protest which results in their being locked in their cells for hours on end without exercise, recreation, reading materials and with only blankets to wear for heat...","['Rosa Filmes', 'Metropolitan Films International']",55,74,9,0,1,1,1,3,2,10,7,4,1,2,32,https://letterboxd.com/film/h3/,https://letterboxd.com//bfi/films/page/13/
La Ciénaga,2001,Lucrecia Martel,"['Mercedes Morán', 'Graciela Borges', 'Martín Adjemián', 'Leonora Balcarce', 'Silvia Baylé', 'Sofia Bertolotto', 'Juan Cruz Bordeu', 'Noelia Bravo Herrera', 'Maria Micol Ellero', 'Daniel Valenzuela', 'Andrea López', 'Sebastián Montagna', 'Franco Veneranda', 'Fabio Villafane', 'Diego Baenas']",3.88,nan,['Drama'],103,"['Argentina', 'Japan', 'France', 'Spain']",Spanish,['Spanish'],"The life of two women and their families in a small provincial town of Salta, Argentina.","['Wanda Visión', 'Cuatro Cabezas', '4k Films', 'TS Productions']",61874,31498,20955,1500,150,322,327,1126,1474,5118,7503,14181,5818,7500,43519,https://letterboxd.com/film/la-cienaga/,https://letterboxd.com//bfi/films/page/13/
Pulse,2001,Kiyoshi Kurosawa,"['Haruhiko Kato', 'Kumiko Aso', 'Koyuki', 'Kurume Arisaka', 'Masatoshi Matsuo', 'Shinji Takeda', 'Kenji Mizuhashi', 'Shun Sugata', 'Ken Furusawa', 'Teruo Ono', 'Show Aikawa', 'Koji Yakusho', 'Masayuki Shionoya', 'Kaori Ichijō', 'Takumi Tanji', 'Jun Fubuki', 'Hassei Takano', 'Atsushi Yuki', 'Go Takashima', 'Akiko Kitamura', 'Rie Yasuda', 'Zengoro Mamiana', 'Kiyoshi Kurosawa']",3.68,nan,"['Mystery', 'Horror', 'Thriller']",119,['Japan'],Japanese,['Japanese'],"In the immense city of Tokyo, the darkness of the afterlife lurks some of its inhabitants who are desperately trying to escape the sadness and isolation of the modern world.","['Daiei Film', 'Nippon Television Network Corporation', 'Hakuhodo', 'IMAGICA']",141912,60335,43445,1900,449,1121,1198,4382,5777,16491,20505,29570,11843,11518,102854,https://letterboxd.com/film/pulse-2001/,https://letterboxd.com//bfi/films/page/13/
Chico,2001,Ibolya Fekete,"['Eduardo Rózsa Flores', 'Sergio Hernández', 'Daniel Remedi', 'Loreto Moya', 'Gyula Bodrogi', 'András Fésös', 'Vjekoslav Janković', 'Đorđe Kukuljica', 'Besim Kurti', 'Arben Lami', 'Camilo Le Bert', 'Damir Lončar', 'Tamás Mészáros', 'Arturo Ruiz-Tagle', 'Mario Poblete', 'Andrea Gaete', 'Gala Fernández', 'Carlos Díaz', 'Claudio Lillo', 'Sergio Urrutia', 'Nicolás Fontaine', ""Miguel 'Chito' Fuentes"", 'Richie Varga', 'Hrvoje Barišić', 'Illés Nyitrai', 'Saša Anočić', 'Peter Stock', 'Enes Vejzović', 'Gábor Dettre', 'Adam Horvath', 'Péter Karikás', 'János Ágoston', 'Salvador Allende']",nan,nan,"['War', 'Drama']",112,"['Hungary', 'Chile', 'Germany', 'Croatia']",Hungarian,"['Hungarian', 'Croatian', 'Serbian', 'Spanish', 'English']","The adventures of a young man as he moves from the Latin-American revolutions in the sixties and seventies, through Hungary in the eighties, to the Croatian war in 1991.","['ARTE', 'ZDF', 'Hunnia Filmstúdió', 'Roos Film']",131,281,18,0,2,0,0,3,7,14,15,11,2,3,57,https://letterboxd.com/film/chico/,https://letterboxd.com//bfi/films/page/13/
Hedwig and the Angry Inch,2001,John Cameron Mitchell,"['John Cameron Mitchell', 'Miriam Shor', 'Stephen Trask', 'Theodore Liscinski', 'Rob Campbell', 'Michael Aronov', 'Andrea Martin', 'Ben Mayer-Goodman', 'Alberta Watson', 'Gene Pyrz', 'Michael Pitt', 'Karen Hines', 'Max Toulch', 'Maurice Dean Wint', 'Ermes Blarasin', 'Sook-Yin Lee', 'Maggie Moore', 'Renate Options', 'Taylor Abrahamse', 'Thérèse DePrez', 'Mary Krohnert', 'Shane Mackinnon', 'Alan Mandell', 'Eileen Murphy', ""Rosie O'Donnell"", 'Mike Potter', 'Michael Stevens']",4.05,nan,"['Comedy', 'Music', 'Drama']",95,['USA'],English,"['English', 'German']","Raised a boy in East Berlin, Hedwig undergoes a personal transformation in order to emigrate to the U.S., where she reinvents herself as an 'internationally ignored' but divinely talented rock diva, inhabiting a 'beautiful gender of one'.","['New Line Cinema', 'Killer Films']",79135,33552,28794,2600,118,237,219,897,1239,4648,7202,16276,7682,12466,50984,https://letterboxd.com/film/hedwig-and-the-angry-inch/,https://letterboxd.com//bfi/films/page/13/
Battle Royale,2000,Kinji Fukasaku,"['Tatsuya Fujiwara', 'Aki Maeda', 'Takeshi Kitano', 'Taro Yamamoto', 'Masanobu Ando', 'Ko Shibasaki', 'Chiaki Kuriyama', 'Takashi Tsukamoto', 'Sousuke Takaoka', 'Yukihiro Kotani', 'Eri Ishikawa', 'Sayaka Kamiya', 'Takayo Mimura', 'Yutaka Shimada', 'Ren Matsuzawa', 'Hirohito Honda', 'Ryou Nitta', 'Sayaka Ikeda', 'Anna Nagata', 'Yukari Kanasawa', 'Misao Kato', 'Hitomi Hyuga', 'Satomi Ishii', 'Asami Kanai', 'Satomi Hanamura', 'Yousuke Shibata', 'Shiro Go', 'Yuuki Masuda', 'Shigeki Hirokawa', 'Tamaki Mihara', 'Tomomi Shimaki', 'Yasuomi Sano', 'Shin Kusaka', 'Gouki Nishimura', 'Shigehiro Yamaguchi', 'Osamu Ohnishi', 'Satoshi Yokomichi', 'Junichi Naitou', 'Tsuyako Kinoshita', 'Mai Sekiguchi', 'Takako Baba', 'Haruka Nomiyama', 'Aiko Nogami', 'Ai Iwamura', 'Ai Maeda', 'Minami', 'Michi Yamamura', 'Kazutoshi Yokoyama', 'Gô Tatsukawa', 'Takashi Taniguchi', 'Ken Nakaide', 'Kanako Fukaura', 'Yuko Miyamura', 'Takeyuki Hirai', 'Tomu Asakawa', 'Yûya Nakahara', 'Takashi Komori', 'Ryôta Nakamura', 'Akihiro Ugajin', 'Yôichi Murakami', 'Tsuguharu Niizaki', ""Jun'ichi Nashiki"", 'Hiroshi Kitagawa', 'Hideaki Kawashima', 'Umiji Tasaki', 'Hidetsugu Okumura', 'Daisuke Yazawa', 'Nobuki Baba', 'Naoki Iwasawa', 'Kôji Tokuhisa', 'Mikiya Sanada', 'Kazuhiro Yokokura', 'Shigeki Homma', 'Kazuo Araki', 'Gôshi Matsuhara', 'Akira Yoshizawa', 'Kenzo Shirahama', 'Kanji Okumura', 'Shôji Takano', 'Ryoji Sugimoto', 'Hajime Yoneda', 'Hideaki Kojima', 'Mitsuaki Tachikawa']",3.86,nan,"['Action', 'Thriller', 'Drama']",113,['Japan'],Japanese,['Japanese'],"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.","['Toei Company', 'WOWOW', 'AM Associates', 'Kobi', 'Nippan Group Holdings', 'MF Pictures', 'GAGA Communications']",389102,77182,112477,4200,617,1353,1560,5955,9140,34796,51673,89246,31724,32713,258777,https://letterboxd.com/film/battle-royale/,https://letterboxd.com//bfi/films/page/13/
Happy Man,2000,Małgorzata Szumowska,"['Jadwiga Jankowska-Cieślak', 'Małgorzata Hajewska-Krzysztofik', 'Piotr Jankowski', 'Roman Gancarczyk', 'Mieczysław Grąbka', 'Beata Kozikowska', 'Andrzej Hudziak', 'Zbigniew Kaleta', 'Elżbieta Komorowska', 'Zbigniew Kosowski', 'Agnieszka Mandat']",nan,nan,['Drama'],84,['Poland'],Polish,['Polish'],nan,"['Zespół Filmowy ""Indeks""']",54,265,1,0,4,2,7,4,5,7,2,1,0,0,32,https://letterboxd.com/film/happy-man/,https://letterboxd.com//bfi/films/page/13/
"As I Was Moving Ahead, Occasionally I Saw Brief Glimpses of Beauty",2000,Jonas Mekas,"['Jonas Mekas', 'Stan Brakhage', 'Jane Wodening', 'Robert Breer', 'Hollis Frampton', 'Allen Ginsberg', 'Ken Jacobs', 'Peter Kubelka', 'Adolfas Mekas', 'Oona Mekas', 'Hollis Melton', 'Hermann Nitsch', 'Nam June Paik', 'P. Adams Sitney', 'Andy Warhol']",4.48,nan,['Documentary'],288,['USA'],English,['English'],"A compilation of over 30 years of private home movie footage shot by Lithuanian-American avant-garde director Jonas Mekas, assembled by Mekas ""purely by chance"", without concern for chronological order.",nan,18218,19375,9397,1500,48,70,48,111,124,347,471,1648,1594,6803,11264,https://letterboxd.com/film/as-i-was-moving-ahead-occasionally-i-saw/,https://letterboxd.com//bfi/films/page/13/
Time and Tide,2000,Tsui Hark,"['Nicholas Tse', 'Wu Bai', 'Anthony Wong Chau-Sang', 'Cathy Tsui', 'Candy Lo', 'Joe Lee Yiu-Ming', 'Jack Kao', 'Jun Kung', 'Kenji Tanigaki', 'Cheung Hung-On', 'Wong Kam-Pong', 'Alson Wong Ting-Bong', 'Roderick Lam Chung-Kei', 'William Chan Yuk-Choh', 'Luk Man-Wai', 'Raven Choi Yip-San', 'Frankie Chin Chi-Leung', 'Kam Loi-Kwan', 'Siu Hung', 'Antonio Represan', 'Roberto Rojas', 'Angelo Carmona', 'Arsenio Bhoy Agpoon', 'Wong Pak-Kei', 'Wilson Mak', 'Che Jan-Bong', 'Robert Miller', 'Chistine Fok', 'Chris Leung Tat-Keung']",3.73,nan,"['Action', 'Crime', 'Thriller']",113,"['Hong Kong', 'USA']",Cantonese,"['Cantonese', 'Chinese', 'Portuguese', 'Spanish', 'English']","A streetwise young man becomes a bodyguard to score quick cash. He befriends a disillusioned mercenary determined to begin life anew. They find themselves working together to foil an assassination attempt, but their partnership can't last.","['Film Workshop', 'Columbia Pictures', 'CP Film Production Asia']",8794,4159,2605,67,15,42,51,260,347,974,1446,1741,795,672,6343,https://letterboxd.com/film/time-and-tide/,https://letterboxd.com//bfi/films/page/13/
Meet the Parents,2000,Jay Roach,"['Ben Stiller', 'Robert De Niro', 'Teri Polo', 'Blythe Danner', 'Nicole DeHuff', 'Jon Abrahams', 'Owen Wilson', 'James Rebhorn', 'Tom McCarthy', 'Phyllis George', 'Kali Rocha', 'Bernie Sheredy', 'Judah Friedlander', 'Peter Bartlett', 'John Elsen', 'Mark Hammer', 'Amy Hohn', 'William Severs', 'John Fiore', 'Marilyn Dobrin', 'Marci Reid', 'Frank Santorelli', 'Russell Hornsby', 'Patricia Cook', 'Cody Arens', 'Cole Hawkins', 'Spencer Breslin', 'Ina Rosenthal', 'Kim Rideout', 'Kresh Novakovic', 'John Joseph Gallagher', 'G.A. Aguilar', 'Lynn Ann Castle']",3.3,nan,"['Comedy', 'Romance']",108,['USA'],English,['English'],"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.","['Universal Pictures', 'DreamWorks Pictures', 'Nancy Tenenbaum Films', 'Tribeca Productions']",541038,37621,72882,269,1084,3608,3470,17336,23277,80559,60503,50436,8032,11566,259871,https://letterboxd.com/film/meet-the-parents/,https://letterboxd.com//bfi/films/page/13/
Sexy Beast,2000,Jonathan Glazer,"['Ray Winstone', 'Ben Kingsley', 'Ian McShane', 'Amanda Redman', 'James Fox', 'Cavan Kendall', 'Julianne White', 'Álvaro Monje', 'Robert Atiko', 'Nieves del Amo Oruet', 'Enrique Alemán Fabrega', 'Gérard Barray', 'José Maria Cano Ramos', 'Desirée Erasmus', 'Santiago Frías Muñoz', 'José Hernández', 'Ana Maldonado Herreria', 'Andy Lucas', 'José Lirola Ramos', 'José López Carrillo', 'Antonio Fco. Márquez Quesada', 'Juan Manuel Martínez Cobos', 'Dionisio Mesa', ""Eddie O'Connell"", 'Terence Plummer', 'Manuel Sánchez Berlanca', 'Frank Scinto', 'Darkie Smith', 'Rocky Taylor', 'Chris Webb', 'Pedro Zamora Hernández']",3.93,nan,"['Drama', 'Thriller', 'Crime']",89,"['Spain', 'UK', 'USA']",English,"['English', 'Spanish']","Ex-safecracker Gal Dove has served his time behind bars and is blissfully retired to a Spanish villa paradise with a wife he adores. The idyll is shattered by the arrival of his nemesis Don Logan, intent on persuading Gal to return to London for one last big job.","['Recorded Picture Company', 'Film4 Productions', 'Fox Searchlight Pictures', 'KanZaman Productions']",135777,35043,42877,1100,111,305,294,1451,2481,10331,20554,39219,15853,9529,100128,https://letterboxd.com/film/sexy-beast/,https://letterboxd.com//bfi/films/page/13/
Memento,2000,Christopher Nolan,"['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano', 'Mark Boone Junior', 'Russ Fega', 'Jorja Fox', 'Stephen Tobolowsky', 'Harriet Sansom Harris', 'Thomas Lennon', 'Callum Keith Rennie', 'Kimberly Campbell', 'Marianne Muellerleile', 'Larry Holden']",4.17,nan,"['Mystery', 'Thriller']",113,['USA'],English,['English'],"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.","['Newmarket Films', 'Summit Entertainment', 'Team Todd', 'I Remember Productions']",1730595,278305,570484,23000,1317,3836,2569,15064,15930,93081,133748,392850,222247,261809,1142451,https://letterboxd.com/film/memento/,https://letterboxd.com//bfi/films/page/13/
The Day I Became a Woman,2000,Marziyeh Meshkiny,"['Fatemeh Cherag Akhar', 'Hassan Nebhan', 'Shahr Banou Sisizadeh', 'Ameneh Passand', 'Shabnam Toloui', 'Sirous Kahvarinegad', 'Mahram Zeinal Zadeh', 'Norieh Mahigiran', 'Azizeh Sedighi', 'Badr Iravani']",3.87,nan,['Drama'],74,['Iran'],Persian (Farsi),['Persian (Farsi)'],A girl reaches the age of nine and is supposed to act as a grown woman according to her family. A girl participates in a bike race against the will of her husband. An elderly woman decides she wants to buy all the things she always wanted but could never get.,['Makhmalbaf Film House Productions'],4625,6024,1491,52,12,20,10,53,87,326,574,998,435,445,2960,https://letterboxd.com/film/the-day-i-became-a-woman/,https://letterboxd.com//bfi/films/page/13/
Nine Queens,2000,Fabián Bielinsky,"['Ricardo Darín', 'Gastón Pauls', 'Leticia Brédice', 'Gabo Correa', 'Pochi Ducasse', 'Jorge Noya', 'María Mercedes Villagra', 'Ignasi Abadal', 'Carlos Lanari', 'Tomás Fonzi', 'Alejandro Awada', 'Antonio Ugo', 'Elsa Berenguer', 'Ricardo Díaz Mourelle', 'Gabriel Molinelli', 'Roly Serrano', 'Claudio Rissi', 'Oscar Núñez', 'Luis Armesto', 'Amancay Espíndola', 'Isaac Fajm', 'Graciela Tenenbaum', 'Ernesto Arias', 'Roberto Rey', 'Celia Juárez', 'Leo Dyzen', 'Carlos Falcone', 'Ulises Celestino', 'Norberto Arcusín', 'Emanuel Mercado']",4.07,nan,"['Thriller', 'Crime', 'Drama']",114,['Argentina'],Spanish,['Spanish'],"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").","['Naya Films S.A.', 'Patagonik', 'FX Sound', 'Industrias Audiovisuales Argentinas S.A.', 'J.Z. & Asociados', 'Kodak Argentina S.A.', 'INCAA']",77692,21385,29822,1800,17,47,56,283,555,3024,6732,19571,10646,18560,59491,https://letterboxd.com/film/nine-queens/,https://letterboxd.com//bfi/films/page/13/
Joint Security Area,2000,Park Chan-wook,"['Lee Young-ae', 'Lee Byung-hun', 'Song Kang-ho', 'Kim Tae-woo', 'Shin Ha-kyun', 'Herbert Ulrich', 'Christoph Hofrichter', 'Lee Han-wi', 'Koh In-bae', 'Lee Dae-yeon', 'Gi Ju-bong', 'Won Geun-hui', 'Go Eun-a', 'Seo Jeong-gyu', 'Jeong Ju-hwan', 'Park Jeong-gi', 'Yoon Hee-won', 'Lee Do-yeop', 'Jin Tae-hyeon', 'Kim Kwang-il', 'Lee Seung-chan', 'Lim Il-gyu', 'Yoo Hyung-gwan', 'Ahmedov Ayder', 'Isaac Green', 'Gallego Alberto', 'Cannon Greg Courtney', 'Kwon Nam-hee', 'Lee Jong-yong', 'Micara Adriana', 'Kim Myung-soo']",4.14,nan,"['Thriller', 'War', 'Drama', 'Mystery']",108,['South Korea'],Korean,"['Korean', 'English', 'German', 'French']","Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.","['CJ Entertainment', 'Intz.com', 'KTB Network', 'Myung Films']",71215,29033,25131,493,22,68,68,359,701,3626,8566,21599,11935,7048,53992,https://letterboxd.com/film/joint-security-area/,https://letterboxd.com//bfi/films/page/13/
With a Friend Like Harry...,2000,Dominik Moll,"['Laurent Lucas', 'Sergi López', 'Mathilde Seigner', 'Sophie Guillemin', 'Liliane Rovère', 'Dominique Rozan', 'Michel Fau', 'Victoire de Koster', 'Laurie Caminata', 'Lorena Caminata']",3.61,nan,"['Mystery', 'Comedy', 'Drama']",117,['France'],French,['French'],"Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn.","['La Sofica Sofinergie 5', 'Diaphana Films', 'MG Films', 'M6 Films', 'Canal+', 'CNC']",6528,2413,1073,19,13,29,43,148,251,861,1351,1150,255,190,4291,https://letterboxd.com/film/with-a-friend-like-harry/,https://letterboxd.com//bfi/films/page/13/
In Vanda's Room,2000,Pedro Costa,"['Vanda Duarte', 'Lena Duarte', 'Zita Duarte', 'Manuel Gomes Miranda', 'Diogo Pires Miranda', 'Evangelina Nelas', 'Miquelina Barros', 'Paulo Jorge Gonçalves', 'António Semedo Moreno', 'Paulo Nunes', 'Pedro Lanban', 'Fernando Paixão']",4.03,nan,['Drama'],171,"['Portugal', 'Switzerland', 'Germany']",Portuguese,['Portuguese'],"An unflinching, fragmentary look at a handful of self-destructive, marginalized people, but taking as main focus the heroin-addicted Vanda Duarte.","['Instituto Português da Arte Cinematográfica e Audiovisual', 'Contracosta Produções', 'Pandora Film']",7258,10202,2395,101,35,60,51,120,151,371,471,1106,800,1262,4427,https://letterboxd.com/film/in-vandas-room/,https://letterboxd.com//bfi/films/page/13/
In the Mood for Love,2000,Wong Kar-wai,"['Tony Leung Chiu-Wai', 'Maggie Cheung', 'Rebecca Pan', 'Kelly Lai Chen', 'Siu Ping-lam', 'Chin Tsi-Ang', 'Joe Cheung Tung-cho', 'Koo Kam-Wah', 'Chan Man-Lei', 'Julien Carbon', 'Charles de Gaulle', 'Laurent Courtiaud', 'Chow Po-chun']",4.4,nan,"['Drama', 'Romance']",99,"['France', 'Hong Kong']",Cantonese,"['Cantonese', 'French', 'Spanish']","In Hong Kong of 1962, Mrs. Chan and Mr. Chow, a journalist, move into neighbouring apartments on the same day. Their encounters are formal and polite—until a discovery about their respective spouses creates an intimate bond between them.","['Block 2 Pictures', 'Jet Tone Films', 'Paradis Films']",752403,238585,329847,42000,557,1171,1041,5203,6522,29122,45699,139602,109593,216121,554631,https://letterboxd.com/film/in-the-mood-for-love/,https://letterboxd.com//bfi/films/page/13/
