Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Revolutionary Road,2008,Sam Mendes,"['Leonardo DiCaprio', 'Kate Winslet', 'Kathy Bates', 'Michael Shannon', 'Kathryn Hahn', 'David Harbour', 'Dylan Baker', 'Richard Easton', 'Zoe Kazan', 'Jay O. Sanders', 'Max Baker', 'Max Casella', 'Christopher Fitzgerald', 'Jonathan Roumie', 'Neal Bledsoe', 'Marin Ireland', 'Samantha Soule', 'Heidi Armbruster', 'Sam Rosen', 'Maria Rusolo', 'Gena Oppenheim', 'Kathryn Dunn', 'Joe Komara', 'Allison Twyford', 'John Ottavino', 'Adam Mucci', 'Jo Twiss', 'Frank Girardeau', 'Catherine Curtin', 'Dan Da Silva', 'Keith Reddin', 'Ryan Simpkins', 'Ty Simpkins', 'Jon Sampson', 'Peter Barton', 'Kevin Barton', 'Evan Covey', 'Dylan Clark Marshall', 'Chandler Vinton', 'Bethann Schebece', 'Kelsey Bair', 'Jason Etter', 'Adair Moran', 'Tommaso Antico', 'Justin Misenhelder', 'Will Vought', 'Emaline Green', 'Isabella Zubor', 'Kal Thompson', 'Racheline Maltese', 'Lauren Hubbell', 'Duffy Jackson', 'Dan Zanes', 'Vince Giordano', 'Jon-Erik Kellso', 'Andy Burton', 'Will Reardon-Anderson', 'Alex Hoffman', 'Kristen Connolly', 'John Behlmann']",3.57,nan,"['Romance', 'Drama']",119,"['UK', 'USA']",English,['English'],A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children. Based on a novel by Richard Yates.,"['DreamWorks Pictures', 'BBC Film', 'Evamere Entertainment', 'Neal Street Productions']",227287,31069,38737,447,361,1140,1137,5654,7856,28542,32407,37681,8831,9429,133038,https://letterboxd.com/film/revolutionary-road/,https://letterboxd.com//harinef/films/page/8/
The Reader,2008,Stephen Daldry,"['Kate Winslet', 'Ralph Fiennes', 'David Kross', 'Lena Olin', 'Bruno Ganz', 'Jeanette Hain', 'Hannah Herzsprung', 'Karoline Herfurth', 'Volker Bruch', 'Alexandra Maria Lara', 'Fabian Busch', 'Vijessna Ferkic', 'Susanne Lothar', 'Matthias Habich', 'Burghart Klaußner', 'Sylvester Groth', 'Jürgen Tarrach', 'Florian Bartholomäi', 'Moritz Grove', 'Kirsten Block', 'Margarita Broich', 'Marie Gruber', 'Martin Brambach', 'Carmen-Maja Antoni', 'Heike Hanold-Lynch', 'Linda Bassett', 'Ludwig Blochberger', 'Benjamin Trinks']",3.59,nan,"['Romance', 'Drama']",124,"['Germany', 'USA']",English,"['English', 'German', 'Greek (modern)', 'Latin']","The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.","['The Weinstein Company', 'Mirage Enterprises', 'Studio Babelsberg']",171849,24082,29791,656,514,1043,1090,4371,6002,19776,23125,28902,7235,9540,101598,https://letterboxd.com/film/the-reader/,https://letterboxd.com//harinef/films/page/8/
The Curious Case of Benjamin Button,2008,David Fincher,"['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond', 'Jason Flemyng', 'Mahershala Ali', 'Jared Harris', 'Elias Koteas', 'Phyllis Somerville', 'Tilda Swinton', 'Faune Chambers Watkins', 'Donna DuPlantier', 'Jacob Tolano', 'Earl Maddox', 'Ed Metzger', 'Danny Vinson', 'David Jensen', 'Joeanna Sayler', 'Fiona Hale', ""Patrick Thomas O'Brien"", 'Marion Zinser', 'Peter Donald Badalamenti II', 'Danny Nelson', 'Paula Gray', 'Lance E. Nichols', 'Rampai Mohadi', 'Troi Bechet', 'Elle Fanning', 'Ted Manson', 'Clay Cullen', 'Edith Ivey', 'Robert Towers', 'Sonya Leslie', 'Yasmine Abriel', 'Madisen Beaty', 'Tom Everett', 'Don Creech', 'Christopher DesRoches', 'Joshua Desroches', 'Richmond Arquette', 'Josh Stewart', 'Ilia Volok', 'David Ross Paterson', 'Taren Cunningham', 'Myrton Running Wolf', 'Stephen Monroe Taylor', 'Devyn A. Tyler', 'Adrian Armas', 'Wilbur Fitzgerald', 'Ashley Nolan', 'Louis Herthum', 'Katta Hules', 'Rus Blackwell', 'Joel Bissonnette', 'Deneen Tyler', 'Spencer Daniels', 'Chandler Canterbury', 'Charles Henry Wyson', 'Jessica Cropper', 'Katherine Crockett', 'Bianca Roe', 'Emma Degerstedt', 'Megan Brown', 'Clay Chamberlin', 'Leslie Augustine', 'Blake Balu', 'Aliane Baquerot', 'Brett Beoubay', 'Allen Boudreaux', 'Eve Brent', 'David E. Brown', 'Jake Carpenter', 'Walter Delmar', 'Louis Dupuy', 'Marian Filali', 'Ron Flagge', 'Joe Fontana', 'Garrett Forbes', 'Tiffany Forest', 'Debby Gaudet', 'Simone-Elise Girard', 'Geraldine Glenn', 'Zuri Goldman', 'Malerie Grady', 'Bob Harter', 'Rhonda Huete', 'Grant James', 'Christopher Karl Johnson', 'Shiloh Jolie', 'Spencer Kayden', 'Jonathan Lane', 'Shane LeCocq', 'Kevin Lorio', 'Audrey Lynn', 'Angelina McCoy', 'Harlon Miller', 'Valeska Miller', 'Jay Oliver', 'Antonia Putiloff', 'Sean Ross', 'Ross Rouillier', 'Robert W. Savina', 'Andy Sims', 'Chaz Smith', 'Logan Douglas Smith', 'Terry Lee Smith', 'Lauren Swinney', 'Dennis Thomas IV', 'Michel Thériault', 'Yvette Tucker', 'Gelsey Weiss', 'Autumn Withers', 'Michael Wozniak']",3.64,nan,"['Romance', 'Drama', 'Fantasy']",166,['USA'],English,['English'],"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.","['Paramount Pictures', 'Warner Bros. Pictures', 'The Kennedy/Marshall Company']",1186227,118989,236454,5500,2192,6410,5209,27574,31780,122815,125134,179905,52716,82534,636269,https://letterboxd.com/film/the-curious-case-of-benjamin-button/,https://letterboxd.com//harinef/films/page/8/
Twilight,2008,Catherine Hardwicke,"['Kristen Stewart', 'Robert Pattinson', 'Billy Burke', 'Peter Facinelli', 'Elizabeth Reaser', 'Cam Gigandet', 'Ashley Greene', 'Anna Kendrick', 'Nikki Reed', 'Taylor Lautner', 'Kellan Lutz', 'Jackson Rathbone', 'Michael Welch', 'Gil Birmingham', 'Justin Chon', 'Christian Serratos', 'José Zúñiga', 'Rachelle Lefevre', 'Edi Gathegi', 'Sarah Clarke', 'Matt Bushell', 'Gregory Tyree Boyce', 'Trish Egan', 'Ayanna Berkshire', 'Ned Bellamy', 'Bryce Flint-Sommerville', 'Solomon Trimble', 'Alexander Mendeluk', 'Hunter Jackson', 'Gavin Bristol', 'Sean McGrath', 'Katie Powers', 'Catherine Grimme', 'William Joseph Elk III', 'Victoria Geil', 'Stephenie Meyer', 'Rick Mora', 'Edward Stiner', 'Robert Zorn', 'Humberto Amor', 'Kristopher Hyatt', 'Sherry Nelson', 'Tyler Nordby', 'Trip Ross', 'Josh Turner', 'Maggie-Jo Turner']",2.96,nan,"['Romance', 'Drama', 'Fantasy']",122,"['UK', 'USA']",English,['English'],"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.","['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest', 'Aura Films']",2009927,182604,407654,28000,36938,75940,48346,144456,95413,216237,92526,145516,26371,204547,1086290,https://letterboxd.com/film/twilight-2008/,https://letterboxd.com//harinef/films/page/8/
Doubt,2008,John Patrick Shanley,"['Meryl Streep', 'Philip Seymour Hoffman', 'Amy Adams', 'Viola Davis', 'Alice Drummond', 'Audrie Neenan', 'Susan Blommaert', 'Carrie Preston', 'John Costelloe', 'Lloyd Clay Brown', 'Joseph Foster', 'Bridget Megan Clark', 'Mike Roukis', 'Frank Shanley', 'Frank Dolce', 'Paulie Litt', 'Matthew Marvin', 'Molly Chiffer', 'Lydia Jordan', 'Suzanne Hevner', 'Helen Stenborg', 'Tom Toner', 'Michael Puzzo', 'Margery Beddow', ""Jack O'Connell"", 'Marylouise Burke', 'Alannah Iacovano', 'Valda Setterfield', 'Gerard Adimando', 'George Aloi', 'James P. Anderson', 'Jackie Brown', 'Jonathan Castillo', 'Jennifer Lauren DiBella', 'Seth Donavan', 'Brian Hopson', 'Evan Lewis', 'Bernadette Lords', 'Jenny Paul', 'Robert Shulman', 'Felicia Tassone', 'Steph Van Vlack', 'Robert Ridgell']",3.92,nan,['Drama'],104,['USA'],English,['English'],"In 1964, a Catholic school nun questions a priest's ambiguous relationship with a troubled young student, suspecting him of abuse.","['Scott Rudin Productions', 'Goodspeed Productions', 'Miramax']",124207,22826,25769,328,75,251,221,1259,2118,9951,16064,28417,9939,7355,75650,https://letterboxd.com/film/doubt/,https://letterboxd.com//harinef/films/page/8/
The Duchess,2008,Saul Dibb,"['Keira Knightley', 'Ralph Fiennes', 'Charlotte Rampling', 'Dominic Cooper', 'Hayley Atwell', 'Simon McBurney', 'Aidan McArdle', 'John Shrapnel', 'Alistair Petrie', 'Patrick Godfrey', 'Michael Medwin', 'Justin Edwards', 'Richard McCabe', 'Calvin A. Dean', 'Hannah Stokely', 'Andrew Armour', 'Emily Jewell', 'Bruce Mackinnon', 'Georgia King', 'Luke Norris', 'Eva Hrela', 'Poppy Wigglesworth', 'Emily Cohen', 'Mercy Fiennes Tiffin', 'Sebastian Applewhite', 'Angus McEwan', 'Kate Burdette', 'Laura Stevely', 'Benjamin Noble', 'Max Bennett', 'Camilla Arfwedson', 'Fiona Sheehan', 'Sarah Wyatt', 'Thomas Arnold', 'Gilbert Wynne', 'Richard Curzon', 'Sophia Johnston', 'Katerina Tana', 'Clive Pearse']",3.34,nan,"['History', 'Romance', 'Drama']",110,"['France', 'Italy', 'UK']",English,['English'],"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.","['Pathé Renn Productions', 'BBC Film', 'BIM Distribuzione', 'Qwerty Films', 'Magnolia Mae Films']",74338,11784,9725,140,118,344,390,2294,3554,11587,8598,7701,1264,2319,38169,https://letterboxd.com/film/the-duchess/,https://letterboxd.com//harinef/films/page/8/
Rachel Getting Married,2008,Jonathan Demme,"['Anne Hathaway', 'Rosemarie DeWitt', 'Bill Irwin', 'Debra Winger', 'Tunde Adebimpe', 'Mather Zickel', 'Anna Deavere Smith', 'Anisa George', 'Robyn Hitchcock', ""'Sister' Carol East"", 'Beau Sia', 'Carol Jean Lewis', 'Fab 5 Freddy', 'Andre B. Blake', 'Roger Corman', 'Tamyra Gray', 'Victoria Haynes', 'Kyrah Julian', 'Roslyn Ruff', 'Sebastian Stan', 'Annaleigh Ashford', 'Zafer Tawil', 'Innbo Shim', 'Eliza Simpson', 'Quincy Tyler Bernstine', 'Mel Jones', 'Darrell Larson', 'Michelle Federer', 'Matt Stadelmann', 'Molly Hickok', 'Big Jim Wheeler', 'Josh Broder', 'Stephen Richardson', 'Bruce Bennetts', 'Paul Sparks', 'Caroline Goodman-Thomases', 'Daniel Wolff', 'Jill Dalton', 'Joe Alessi', 'Jordan Cael', 'Tiffany Little Canfield', 'Barry Eastmond Jr.', 'Brooklyn Demme', 'John Anthony', 'Herreast Harrison', 'Gonzales Joseph', 'Donald Harrison Jr.', 'Jim Roche', 'Jimmy Joe Roche', 'Robert W. Castle', 'Paul Lazar', 'Amir El Saffar', 'Dorian Missick', 'Tareq Abboushi', 'Tavish Graham', 'Dimitrios Mikelis', 'Gaida Hinnawi', 'Alix Derrick', 'Matt Rabinowitz', 'Stephanie McBride', 'Richard Maxwell', 'Jerome Le Page', 'DeQuina Moore', 'Joe Toutebon', 'Edie Hofstatter', 'Jaime Garcia', ""Julio 'Goya' Pagan"", 'Van Hughes', 'Robert Merrill', 'Brian Nelson', 'David Neumann', 'Edisa Weeks', 'Heather Christian', 'Jennie Liu', 'Johnny Farraj', 'Joshua Elrod', 'Maria Dizzia', 'Marie Runyon', 'Ray Ultarte', 'Tymberly Canale', 'Anita Sarko', 'Joey Perillo', 'Christy Pusz', 'Jos Demme', 'Daphne Rubin-Vega', 'Marin Ireland', 'Joyce George', 'Stephany Boa', 'Derrick Williams', 'Elizabeth Hayes', 'Cyro Baptista', 'Jose Mauricio De Faria', 'Michelle Clay', 'Lisette Santiago De Faria', 'Silvana Marquina', 'Marcus Santos', 'Atlanta Foresyth', ""Eldio 'Cabello' Rolim"", 'Tonia-Cara Forsters', 'Kate Rossi', 'Susan Helen van der Griend', 'Juliet Teakle', 'Olive Hui']",3.6,nan,"['Romance', 'Drama']",113,['USA'],English,['English'],A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,"['Clinica Estetico', 'Marc Platt Productions']",65886,17107,12597,239,196,552,452,1880,2242,7295,8256,10579,3864,3064,38380,https://letterboxd.com/film/rachel-getting-married/,https://letterboxd.com//harinef/films/page/8/
Vicky Cristina Barcelona,2008,Woody Allen,"['Scarlett Johansson', 'Rebecca Hall', 'Javier Bardem', 'Penélope Cruz', 'Christopher Evan Welch', 'Chris Messina', 'Patricia Clarkson', 'Kevin Dunn', 'Julio Perillán', 'Ricard Salom', 'Maurice Sonnenberg', 'Manel Barceló', 'Josep Maria Domènech', 'Emilio de Benito', 'Jaume Montané', 'Lloll Bertran', 'Joel Joan', 'Silvia Sabaté', 'Pablo Schreiber', 'Carrie Preston', 'Zak Orth', 'Abel Folk']",3.45,nan,"['Romance', 'Drama']",96,"['Spain', 'USA']",English,"['English', 'Spanish']","Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.","['Gravier Productions', 'Mediapro', 'Atresmedia', 'Dumaine Productions']",243966,29659,42440,794,953,2080,1932,8232,10525,33309,33387,33717,6867,8877,139879,https://letterboxd.com/film/vicky-cristina-barcelona/,https://letterboxd.com//harinef/films/page/8/
Making Mishima,2008,nan,"['Yukio Mishima', 'John Bailey', 'Eiko Ishioka', 'Philip Glass']",nan,nan,['Documentary'],44,nan,Japanese,"['Japanese', 'English']","In this archival documentary, cinematographer John Bailey, production designer Eiko Ishioka, and composer Philip Glass discuss the conception of Paul Schrader's film, the image of Mishima that they had prior to committing to the project, the manner in which some of his ideas resonated with them, the unusual portrait of Mishima that the film offers, its form and visual style, etc.",nan,167,57,49,0,0,1,0,0,1,13,15,14,1,3,48,https://letterboxd.com/film/making-mishima/,https://letterboxd.com//harinef/films/page/8/
Wendy and Lucy,2008,Kelly Reichardt,"['Michelle Williams', 'Wally Dalton', 'Will Oldham', 'John Robinson', 'David Koppell', 'Max Clement', 'Sid Shanley', 'Dave Hubner', 'Michelle Worthey', 'Roger D. Faires', 'Boggs Johnson', 'Tanya Smith', 'Michael Brophy', 'John Breen', 'Deneb Catalan', 'Skeeter Greene', 'Marilyn Faith Hickey', 'Jeanine Jackson', 'Brenna Beardsley', 'Winfield Jackson', 'Gabe Nevins', ""Connor O'Shea"", 'Josh Larson', 'Ayanna Berkshire', 'Dan Wilson', 'Greg Schmitt', 'Will Patton', 'David Rives Curtright', 'Larry Fessenden', 'Holly Cundiff', 'Lucy', 'James Yu', 'George Haapala', ""Deirdre O'Connell"", 'M. Blash']",3.9,nan,['Drama'],80,['USA'],English,['English'],A near-penniless drifter's journey to Alaska in search of work is interrupted when she loses her dog while attempting to shoplift food for it.,"['Glass Eye Pix', 'filmscience', 'Field Guide Films']",53504,24172,16413,397,74,156,190,749,1066,4601,7596,13033,5175,3947,36587,https://letterboxd.com/film/wendy-and-lucy/,https://letterboxd.com//harinef/films/page/8/
Indiana Jones and the Kingdom of the Crystal Skull,2008,Steven Spielberg,"['Harrison Ford', 'Cate Blanchett', 'Karen Allen', 'Shia LaBeouf', 'Ray Winstone', 'John Hurt', 'Jim Broadbent', 'Igor Jijikine', 'Dimitri Diatchenko', 'Ilia Volok', 'Emmanuel Todorov', 'Pasha D. Lychnikoff', 'Andrew Divoff', 'Venya Manzyuk', 'Alan Dale', 'Joel Stoffer', 'Neil Flynn', 'Vincent Foster', 'Chet Hanks', 'Brian Knutson', 'Dean Grimes', 'Sasha Spielberg', 'Nicole Luther', 'Sophia Stewart', 'Chris Todd', 'Dennis Nusbaum', 'T. Ryan Mooney', 'Audi Resendez', 'Helena Barrett', 'Carlos Linares', 'Gustavo Hernandez', 'Maria Luisa Minelli', 'Nito Larioza', 'Ernie Reyes Jr.', 'Jon Valera', 'Kevin Collins', 'Robert Baker', 'Andre Alexsen', 'Greg Anthony', 'Fileena Bahris', 'Ryan Bair', 'Jon Braver', 'Kyle Brody', 'Amanda Bromberg', 'Noelle Bruno', 'Chris Bryant', 'Kevin Patrick Burke', 'Tim Camarillo', 'Arnold Chon', 'Jared Christopherson', 'Al Conti', 'Marly Coronel', 'Martin Dew', 'Holland Diaz', 'John Dixon', 'Ken Edling', 'Denholm Elliott', 'Larry Eudene', 'Colin Follenweider', 'Erin Frederick', 'Andrew Goldfarb', 'Ted Grossman', 'Celia Hemken', 'Michael J. Jacyna', 'Joe Jagatic', 'Alexander Kaminer', 'Brendon John Kelly', 'Adam Kirley', 'Katie Knopf', 'Gregory Kudanovych', 'David LaVera', 'Jonathan Lomma', 'Janet Lopez', 'Michael Maddigan', 'Chuck Maldonado', 'Sean Marrinan', 'Anthony Martins', 'Derek Mears', 'Juan Manuel Mendiola Jr.', 'Steven A. Miller', 'Josh Mills', 'Johanna Monasterios', 'Lee Morrison', 'Ian Novotny', 'Adam Prakop', 'Ana Maria Quintana', 'Sam Rocco', 'Ilya Rockwell', 'Jason Roehm', 'Errol Sack', 'Philip J. Silvera', 'David St. Pierre', 'Bogdan Szumilas', 'Bryan Thompson', 'Paul Thornton', 'John H. Tobin', 'John Willoughby', 'Dianne Zaremba', 'Ilya Jonathan Zaydenberg']",2.71,nan,"['Action', 'Adventure']",122,['USA'],English,"['English', 'German', 'Russian']","Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.","['Paramount Pictures', 'Lucasfilm Ltd.']",806900,84130,84898,173,8352,22776,23690,75818,72338,111342,49072,34541,5095,11053,414077,https://letterboxd.com/film/indiana-jones-and-the-kingdom-of-the-crystal-skull/,https://letterboxd.com//harinef/films/page/8/
Sex and the City,2008,Michael Patrick King,"['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon', 'Chris Noth', 'Candice Bergen', 'Jennifer Hudson', 'David Eigenberg', 'Evan Handler', 'Jason Lewis', 'Mario Cantone', 'Lynn Cohen', 'Willie Garson', 'Joanna Gleason', 'Joseph Pupo', 'Alexandra Fong', 'Parker Fong', 'Kerry Bishé', 'Polina Frantsena', 'Kate Rockwell', 'Amy Flanagan', 'Lena Hall', 'Amanda Setton', 'Ching Valdes-Aran', 'Malcolm Gets', 'Lorna Kelly', 'Daphne Rubin-Vega', 'Patrick DeMarchelier', 'André Leon Talley', 'Plum Sykes', 'Lawren Howell', 'Gucci Westman', 'Serge Normant', 'Mary Howard', 'Dave Bradford', 'Gilles Marini', 'Monica Mayhem', 'Gilbert Cruz', 'Damian Young', 'Rick Aiello', 'Rogelio T. Ramos', 'Rene L. Moreno', 'Veanne Cox', 'Ricardo Molina', 'Annaleigh Ashford', 'Bridget Everett', 'Peter Y. Kim', 'Suzanne Cryer', 'Joshua Henry', 'Henriette Mantel', 'Nancy Shayne', 'Kim Shaw', 'Michelle M. Kim', 'Erica K. Evans', 'Roxy DeVille', 'Van Hughes', 'Sara Gettelfinger', 'Bridget Regan', 'Dreama Walker', 'Ruby E. Crawford', 'Henry Strozier', 'Lisa Kron', 'Scott Burn', 'Julie Halston']",3.06,nan,"['Romance', 'Drama', 'Comedy']",146,['USA'],English,['English'],A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,"['Darren Star Productions', 'New Line Cinema', 'HBO']",237461,23121,37100,821,2124,4831,4220,14381,13800,31948,15791,20319,3519,15917,126850,https://letterboxd.com/film/sex-and-the-city/,https://letterboxd.com//harinef/films/page/8/
Summer Hours,2008,Olivier Assayas,"['Juliette Binoche', 'Charles Berling', 'Jérémie Renier', 'Édith Scob', 'Dominique Reymond', 'Valérie Bonneton', 'Isabelle Sadoyan', 'Kyle Eastwood', 'Alice de Lencquesaing', 'Émile Berling', 'Jean-Baptiste Malartre', 'Gilles Arbona', 'Eric Elmosnino', 'Marc Voinchet', 'Sara Martins', 'Christian Lucas', 'Philippe Paimblanc', 'Luc Bricault', 'Arnaud Azoulay', 'Marine Decroix', 'Léna Burger', 'François-Marie Banier', 'Philippe Thiébaut', 'Arnaud Brejon de la Lavergnee', 'Marc Plocki', 'Odile Michel', 'Michel Maket', 'Gérard Landrot', 'Michel Broomhead', 'Marie Bélie Vaulet', 'Bruno Ecault', 'Daisy Kechichiglonian', 'Pearl Kechichiglonian', 'Max Ricat', 'Kauda Pharaon', 'Alistair Forwood', 'Malo Gledhill']",3.78,nan,['Drama'],103,"['France', 'USA']",French,['French'],"After the death of a septuagenarian woman, her three children deliberate over what to do with her estate.","[""Musée d'Orsay"", 'France 3 Cinéma', 'Canal+', 'TPS Star']",13283,7438,3032,50,30,40,42,233,356,1399,2032,2843,1077,717,8769,https://letterboxd.com/film/summer-hours/,https://letterboxd.com//harinef/films/page/8/
Good Dick,2008,Marianna Palka,"['Marianna Palka', 'Jason Ritter', 'Eric Edelstein', 'Mark Webber', 'Martin Starr', 'Tom Arnold', 'Jesse Garcia', 'Katherine Waterston', 'Elisabeth Waterston', 'Charles Durning', 'Seth Gabel', 'Bryce Dallas Howard', 'Marge Morgan', 'Tyler Ritter', 'Jeremy Glazer', 'Hadrian Belove', 'Jennifer Dubin', 'Luke Hawes', 'Peter Kloman', 'Gordon Mahlon', 'Cora Olson', 'Doug Roy', 'Mitch Yapko', 'Hunter Stiebel', 'Albert Atri', 'Scott Crichton', 'Curtis Harrison', 'Marty Laquidara', 'James LeNouail', 'Mike McNeil', 'Adam Mitchell', 'Steve Poplawski', 'Perry Smiley', 'Tracy White', 'Dana LaRue', 'Michael Cole', 'Rye Shelton', 'Amanda Barnett', 'Jason Kennedy', 'John Monsour', 'Leslie Monsour', 'Nancy Morgan', 'Amberlee Colson', 'Josh Holt']",3.12,nan,"['Drama', 'Romance', 'Comedy']",86,['USA'],English,['English'],"A fidgety, wisecracking video store clerk develops a fixation on a particularly reclusive customer, a frequent visitor to the pornography section of Cinefile, the video store where he works in Los Angeles. After multiple failures to impress her during their brief daily transactions, he finds her street address in the store's database, drives to her apartment building and initiates an unconventional campaign to win her affections.","['Good Dick', 'Morning Knight', 'Present Pictures']",3900,1434,669,15,41,88,91,249,308,626,442,320,79,119,2363,https://letterboxd.com/film/good-dick/,https://letterboxd.com//harinef/films/page/8/
Ballerina,2007,David Lynch,nan,3.02,nan,['Music'],12,['USA'],No spoken language,['No spoken language'],David Lynch turns this digital video of a ballerina into an impressionistic exercise.,nan,3645,901,616,1,29,79,69,190,228,470,192,130,25,54,1466,https://letterboxd.com/film/ballerina-2007/,https://letterboxd.com//harinef/films/page/8/
Trantasia,2007,Jeremy Stanford,"['Victoria ""Porkchop"" Parker', 'Shannel', 'Erica Andrews', 'Cassandra Cass', 'Mimi Marks', 'Maria Roman', 'Tiara Russell', 'Dorae Saunders', 'Jahna Steele', 'Cezanne', 'Alecia Cienega', 'Tara Willow Deasy', 'Ruby Kay', 'Kristina Marie', 'Marie', 'Katella Dash', 'Tamalah Taylor', 'Susan B. Whitney', 'Nikki Exotika', 'Vi', 'Jimmy Emerson', 'Jim Lash', 'Stewart May', 'Joanie Laurer']",nan,nan,['Documentary'],92,nan,English,['English'],"Las Vegas promoters planning a review starring Jahna Steele invited transsexuals to participate in ""The World's Most Beautiful Transsexual Pageant,"" a two-day contest from which eight or so women would be offered jobs in the review. About 20 women arrive for all-night rehearsals and the pageant itself: swimsuit, evening gown, and talent competition, the selection of eight finalists and three prize winners. We follow the women backstage and get in-depth profiles of six: two from Chicago and one each from LA, San Francisco, San Antonio, and Columbia, South Carolina. We meet their families, and we learn about their lives and their journeys of self-discovery and acceptance",nan,88,105,28,0,0,1,1,3,0,5,10,17,4,8,49,https://letterboxd.com/film/trantasia/,https://letterboxd.com//harinef/films/page/8/
There Will Be Blood,2007,Paul Thomas Anderson,"['Daniel Day-Lewis', 'Paul Dano', ""Kevin J. O'Connor"", 'Ciarán Hinds', 'Dillon Freasier', 'Hope Elizabeth Reeves', 'Colleen Foy', 'Barry Del Sherman', 'David Willis', 'Hans Howes', 'Sydney McCallister', 'Paul F. Tompkins', 'Kevin Breznahan', 'Jim Meskimen', 'Erica Sullivan', 'Randall Carver', 'Coco Leigh', 'James Downey', 'David Warshofsky', 'Charles Thomas Doyle', 'Russell Harvard', 'Martin Stringer', 'Matthew Braden Stringer', 'Jacob Stringer', 'Joseph Mussey', 'Harrison Taylor', 'Stockton Taylor', 'Christine Olejniczak', 'Kellie Hill', 'Dan Swallow', 'Robert Arber', 'Bob Bell', 'David Williams', 'Joy Rawls', 'Louise Gregg', 'Amber Roberts', 'John W. Watts', 'Robert Caroline', 'Barry Bruce', 'Irene G. Hunter', 'John Chitwood', 'Colton Woodward', 'John Burton', 'Robert Barge', 'Ronald Krut', 'Huey Rhudy', 'Steven Barr', 'Robert Hills', 'Bob Bock', 'Vince Froio', 'Phil Shelly', 'Brad Carr', 'Mary Elizabeth Barrett', 'Rhonda Reeves', 'Beau Smith']",4.45,nan,['Drama'],158,['USA'],English,['English'],"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.","['Paramount Vantage', 'Miramax', 'JoAnne Sellar Productions', 'Ghoulardi Film Company']",1099244,256453,413402,33000,860,2300,1404,8026,8250,40019,55941,185407,167045,316656,785908,https://letterboxd.com/film/there-will-be-blood/,https://letterboxd.com//harinef/films/page/8/
